Type: Dye
Name: SYBER green
Extinction coefficient: 58000 
Quantum Yield: 0.8
wavelength,excitation,emission
588,0,0.227853
589,0,0.223039001
590,0,0.212213993
591,0,0.213808
592,0,0.202133
593,0,0.196943998
594,0,0.191374004
595,0,0.186307997
596,0,0.182790995
597,0,0.178265005
598,0,0.170533001
599,0,0.169842005
600,0,0.161415994
601,0,0.157980993
602,0,0.154045001
603,0,0.150009006
604,0,0.144017994
605,0,0.143010005
606,0,0.136675999
607,0,0.132369995
608,0,0.130090997
609,0,0.122289002
610,0,0.120506003
611,0,0.117907003
612,0,0.113222003
613,0,0.113578998
614,0,0.108861998
615,0,0.104944997
616,0,0.101499997
617,0,0.097969897
618,0,0.092071101
619,0,0.091384001
620,0,0.087771699
621,0,0.085318498
622,0,0.083245099
623,0,0.083399497
624,0,0.077924803
625,0,0.077153102
626,0,0.074308999
627,0,0.072733499
628,0,0.069458097
629,0,0.068378597
630,0,0.065573201
631,0,0.062535897
632,0,0.060233001
633,0,0.058352198
634,0,0.0585372
635,0,0.054131899
636,0,0.0516099
637,0,0.0523597
638,0,0.051437099
639,0,0.047914602
640,0,0.0470859
641,0,0.045703199
642,0,0.046064202
643,0,0.044808801
644,0,0.043706
645,0,0.037975401
646,0,0.040278502
647,0,0.038307
648,0,0.0353458
649,0,0.035575598
650,0,0.031337701
651,0,0.0334865
652,0,0.0305041
653,0,0.030060699
654,0,0.0275655
655,0,0.030166799
656,0,0.028862
657,0,0.0294245
658,0,0.027003899
659,0,0.0245148
660,0,0.024160201
661,0,0.024232101
662,0,0.02228
663,0,0.023461999
664,0,0.021678399
665,0,0.020779699
666,0,0.020333
667,0,0.0181935
668,0,0.0164846
669,0,0.0181631
670,0,0.0141663
671,0,0.0161022
672,0,0.0168135
673,0,0.0157337
674,0,0.0146287
