Type: dye
Name: DiI
Extinction coefficient: 134000
Quantum Yield: 0.07
wavelength,excitation,emission
592,0.0101506,0.483835012
593,0.00940161,0.471789002
594,0.00857379,0.460628986
595,0.00794308,0.451460987
596,0.00745033,0.443224013
597,0.00713497,0.437245011
598,0.00646484,0.431665003
599,0.00609035,0.426881999
600,0.00585383,0.423494011
601,0.00563702,0.41950801
602,0.00542021,0.414525986
603,0.0051837,0.413551986
604,0.00488805,0.41257301
605,0.00461211,0.412173986
606,0.00449385,0.409162998
607,0.00471066,0.407157004
608,0.00425733,0.404547989
609,0.00425733,0.400730997
610,0.00407994,0.397280991
611,0.00390255,0.393406004
612,0.00380401,0.389118999
613,0.00390255,0.383657992
614,0.00392226,0.377674997
615,0.00364633,0.370660007
616,0.00372517,0.362457991
617,0.00360691,0.353911012
618,0.0033901,0.346780002
619,0.00356749,0.337303013
620,0.00311416,0.328206003
621,0.00323242,0.318809003
622,0.00331126,0.308972001
623,0.00321271,0.300000012
624,0.00301561,0.288787007
625,0.0027988,0.279428989
626,0.00315358,0.269950986
627,0.00268054,0.261691988
628,0.00297619,0.253316998
629,0.00289735,0.245260999
630,0.0029959,0.236607999
631,0.00297619,0.22868
632,0.00301561,0.218401
633,0.00287764,0.209756002
634,0.00289735,0.201231003
635,0.00293677,0.194822997
636,0.00297619,0.187205002
637,0.00285793,0.179924995
638,0.00305503,0.173662007
639,0.00289735,0.170035005
640,0.00313387,0.164950997
641,0.00309445,0.160713002
642,0.00301561,0.153476
643,0.00313387,0.148214996
644,0.00331126,0.142405003
645,0.00297619,0.138542995
646,0.00301561,0.134645998
647,0.00305503,0.131164998
648,0.00315358,0.127373993
649,0.00313387,0.122993998
650,0.00277909,0.119787
651,0,0.116261996
652,0,0.115151003
653,0,0.111740001
654,0,0.110523
655,0,0.107249998
656,0,0.105402999
657,0,0.102532998
658,0,0.100850001
659,0,0.099109799
660,0,0.0977768
661,0,0.096496902
662,0,0.094884902
663,0,0.092387103
664,0,0.091146998
665,0,0.089840598
666,0,0.088463202
667,0,0.085912302
668,0,0.083281703
669,0,0.0814659
670,0,0.079304703
671,0,0.0784145
672,0,0.077790096
673,0,0.076186903
674,0,0.073481001
675,0,0.070841499
676,0,0.070358701
677,0,0.0682019
678,0,0.066226803
679,0,0.063574001
680,0,0.062236499
681,0,0.059867099
682,0,0.058139998
683,0,0.056333002
684,0,0.055518199
685,0,0.054074399
686,0,0.053897299
687,0,0.0530027
688,0,0.050624501
689,0,0.0485784
690,0,0.047227599
691,0,0.046926498
692,0,0.046239998
693,0,0.0444641
694,0,0.0434057
695,0,0.042325102
696,0,0.042369399
697,0,0.041615099
698,0,0.040085498
699,0,0.037342802
