## Type: dye
## Name: iFluor-790
Extinction coefficient: 275000
Quantum Yield: 0.13
wavelength,absorption,emission
652, 6, 0
653, 6, 0
654, 6, 0
655, 6, 0
656, 7, 0
657, 7, 0
658, 7, 0
659, 7, 0
660, 7, 0
661, 8, 0
662, 8, 0
663, 8, 0
664, 8, 0
665, 8, 0
666, 9, 0
667, 9, 0
668, 9, 0
669, 9, 0
670, 9, 0
671, 10, 0
672, 10, 0
673, 10, 0
674, 10, 0
675, 11, 0
676, 11, 0
677, 11, 0
678, 12, 0
679, 12, 0
680, 12, 0
681, 13, 0
682, 13, 0
683, 13, 0
684, 13, 0
685, 14, 0
686, 14, 0
687, 15, 0
688, 16, 0
689, 17, 0
690, 17, 0
691, 17, 0
692, 18, 0
693, 18, 0
694, 18, 0
695, 19, 0
696, 19, 0
697, 19, 0
698, 20, 0
699, 21, 0
700, 21, 0
701, 21, 0
702, 22, 0
703, 22, 0
704, 23, 0
705, 23, 0
706, 24, 0
707, 24, 0
708, 25, 0
709, 25, 0
710, 26, 0
711, 26, 0
712, 25, 0
713, 26, 0
714, 26, 0
715, 26, 0
716, 27, 0
717, 27, 0
718, 27, 0
719, 28, 0
720, 28, 0
721, 28, 0
722, 29, 0
723, 29, 0
724, 30, 0
725, 30, 0
726, 30, 0
727, 30, 0
728, 31, 0
729, 31, 0
730, 31, 0
731, 32, 0
732, 32, 0
733, 33, 0
734, 34, 0
735, 34, 0
736, 35, 0
737, 35, 0
738, 36, 0
739, 36, 0
740, 37, 0
741, 38, 0
742, 40, 0
743, 40, 0
744, 41, 0
745, 42, 0
746, 42, 0
747, 43, 0
748, 45, 0
749, 46, 0
750, 47, 0
751, 49, 0
752, 50, 3
753, 52, 4
754, 53, 4
755, 55, 4
756, 56, 5
757, 59, 5
758, 61, 6
759, 63, 6
760, 65, 7
761, 67, 7
762, 68, 8
763, 70, 9
764, 72, 10
765, 73, 10
766, 75, 11
767, 76, 12
768, 77, 13
769, 78, 14
770, 80, 15
771, 81, 17
772, 83, 17
773, 85, 19
774, 86, 20
775, 88, 21
776, 89, 23
777, 91, 25
778, 93, 26
779, 96, 28
780, 96, 30
781, 95, 32
782, 96, 34
783, 97, 37
784, 97, 39
785, 98, 41
786, 100, 43
787, 100, 45
788, 99, 47
789, 100, 50
790, 99, 52
791, 97, 55
792, 97, 59
793, 97, 62
794, 96, 65
795, 95, 67
796, 94, 70
797, 93, 73
798, 92, 75
799, 91, 78
800, 89, 81
801, 88, 83
802, 85, 85
803, 83, 88
804, 81, 90
805, 78, 92
806, 76, 94
807, 75, 95
808, 72, 96
809, 69, 98
810, 66, 99
811, 63, 100
812, 60, 100
813, 58, 99
814, 55, 98
815, 52, 97
816, 50, 95
817, 47, 93
818, 45, 91
819, 43, 89
820, 40, 86
821, 38, 84
822, 37, 81
823, 36, 78
824, 34, 75
825, 33, 72
826, 32, 68
827, 29, 64
828, 28, 60
829, 14, 58
830, 0, 54
831, 0, 50
832, 0, 46
833, 0, 43
834, 0, 39
835, 0, 35
836, 0, 32
837, 0, 29
838, 0, 26
839, 0, 23
840, 0, 21
841, 0, 19
842, 0, 17
843, 0, 15
844, 0, 13
845, 0, 12
846, 0, 11
847, 0, 10
848, 0, 8
850, 0, 0
