## Type: dye
## Name: Atto-633
Extinction coefficient: 130000
Quantum Yield: 0.64
wavelength,absorption,emission
250,0.068,0
250.5,0.067,0
251,0.066,0
251.5,0.065,0
252,0.064,0
252.5,0.063,0
253,0.062,0
253.5,0.061,0
254,0.06,0
254.5,0.059,0
255,0.058,0
255.5,0.057,0
256,0.056,0
256.5,0.054,0
257,0.053,0
257.5,0.052,0
258,0.051,0
258.5,0.049,0
259,0.047,0
259.5,0.045,0
260,0.044,0
260.5,0.043,0
261,0.042,0
261.5,0.04,0
262,0.039,0
262.5,0.038,0
263,0.037,0
263.5,0.036,0
264,0.035,0
264.5,0.035,0
265,0.034,0
265.5,0.034,0
266,0.034,0
266.5,0.034,0
267,0.033,0
267.5,0.033,0
268,0.034,0
268.5,0.034,0
269,0.034,0
269.5,0.034,0
270,0.035,0
270.5,0.035,0
271,0.036,0
271.5,0.037,0
272,0.037,0
272.5,0.038,0
273,0.039,0
273.5,0.04,0
274,0.04,0
274.5,0.041,0
275,0.042,0
275.5,0.043,0
276,0.044,0
276.5,0.045,0
277,0.046,0
277.5,0.047,0
278,0.048,0
278.5,0.049,0
279,0.049,0
279.5,0.05,0
280,0.051,0
280.5,0.052,0
281,0.053,0
281.5,0.055,0
282,0.056,0
282.5,0.057,0
283,0.058,0
283.5,0.06,0
284,0.061,0
284.5,0.063,0
285,0.065,0
285.5,0.067,0
286,0.069,0
286.5,0.071,0
287,0.073,0
287.5,0.075,0
288,0.077,0
288.5,0.079,0
289,0.081,0
289.5,0.083,0
290,0.085,0
290.5,0.087,0
291,0.09,0
291.5,0.092,0
292,0.094,0
292.5,0.096,0
293,0.098,0
293.5,0.099,0
294,0.101,0
294.5,0.103,0
295,0.105,0
295.5,0.107,0
296,0.109,0
296.5,0.111,0
297,0.113,0
297.5,0.115,0
298,0.116,0
298.5,0.118,0
299,0.119,0
299.5,0.12,0
300,0.122,0
300.5,0.123,0
301,0.125,0
301.5,0.126,0
302,0.128,0
302.5,0.129,0
303,0.13,0
303.5,0.131,0
304,0.132,0
304.5,0.133,0
305,0.134,0
305.5,0.135,0
306,0.136,0
306.5,0.136,0
307,0.137,0
307.5,0.137,0
308,0.138,0
308.5,0.138,0
309,0.138,0
309.5,0.138,0
310,0.138,0
310.5,0.137,0
311,0.137,0
311.5,0.137,0
312,0.137,0
312.5,0.136,0
313,0.135,0
313.5,0.135,0
314,0.134,0
314.5,0.133,0
315,0.131,0
315.5,0.13,0
316,0.128,0
316.5,0.127,0
317,0.124,0
317.5,0.122,0
318,0.12,0
318.5,0.117,0
319,0.115,0
319.5,0.112,0
320,0.108,0
320.5,0.105,0
321,0.102,0
321.5,0.098,0
322,0.095,0
322.5,0.091,0
323,0.087,0
323.5,0.083,0
324,0.079,0
324.5,0.076,0
325,0.072,0
325.5,0.068,0
326,0.065,0
326.5,0.061,0
327,0.058,0
327.5,0.055,0
328,0.052,0
328.5,0.05,0
329,0.047,0
