## Type: dye
## Name: Opal-520
## Data scraped from graph.
Extinction coefficient: 
Quantum Yield: 
wavelength,absorption,emission
423,0.002032101,0
424,0.007129029,0
425,0.01121173,0
426,0.015955213,0
427,0.020996008,0
428,0.025970643,0
429,0.030515648,0
430,0.034267552,0
431,0.035439698,0
432,0.036841008,0
433,0.039923638,0
434,0.041704295,0
435,0.047408982,0
436,0.052535288,0
437,0.05405874,0
438,0.057970409,0
439,0.064103487,0
440,0.072638361,0
441,0.079395293,0
442,0.084355556,0
443,0.088819525,0
444,0.093098097,0
445,0.099639794,0
446,0.112567311,0
447,0.129946904,0
448,0.136543157,0
449,0.145802588,0
450,0.160097155,0
451,0.167535467,0
452,0.179394287,0
453,0.191022961,0
454,0.201662049,0
455,0.225979157,0
456,0.238754329,0
457,0.253786477,0
458,0.264277344,0
459,0.276499595,0
460,0.293055249,0
461,0.307629447,0
462,0.319260683,0
463,0.326626408,0
464,0.333556532,0
465,0.341476899,0
466,0.350065454,0
467,0.362213739,0
468,0.371243579,0
469,0.383474011,0
470,0.391314874,0
471,0.405607819,0
472,0.420122647,0
473,0.437151088,0
474,0.449851197,0
475,0.466718685,0
476,0.490591434,0
477,0.518153514,0
478,0.551733166,0
479,0.582573826,0
480,0.611534276,0
481,0.6458054,0
482,0.685624384,0
483,0.72162917,0
484,0.761636373,0
485,0.793565804,0
486,0.829535202,0
487,0.863681801,0
488,0.9009524,0.045499718
489,0.927665516,0.056045926
490,0.954517712,0.06399143
491,0.979977156,0.089091509
492,0.990643034,0.103510518
493,0.997061632,0.127787224
494,0.998222533,0.143799781
495,0.996960896,0.180909463
496,0.983428992,0.209114072
497,0.964494159,0.245261321
498,0.941213865,0.283058619
499,0.896930498,0.325159165
500,0.849203523,0.385996656
501,0.802711828,0.430423515
502,0.757640806,0.479103766
503,0.714905645,0.52389648
504,0.667073961,0.576025189
505,0.568435751,0.623568426
506,0.525953776,0.672070782
507,0.460949759,0.723273304
508,0.420051646,0.774977022
509,0.384714194,0.815127563
510,0.310185103,0.852253556
511,0.27373182,0.885754869
512,0.237440393,0.916135857
513,0.20790667,0.938432266
514,0.175669464,0.961805637
515,0.152404383,0.977233116
516,0.126631597,0.990238707
517,0.096971839,0.995137155
518,0.082311168,0.99806846
519,0.061451919,0.99830243
520,0.050662288,0.994391674
521,0.032771536,0.986883084
522,0.022820039,0.974986261
523,0,0.962105177
524,0,0.947634739
525,0,0.929251928
526,0,0.913218253
527,0,0.88874072
528,0,0.868194975
529,0,0.84349305
530,0,0.819479985
531,0,0.801000823
532,0,0.770553665
533,0,0.747684174
534,0,0.725902172
535,0,0.701420373
536,0,0.680984239
537,0,0.655589912
538,0,0.63612656
539,0,0.61690609
540,0,0.594301481
541,0,0.577730777
542,0,0.549356891
543,0,0.533504342
544,0,0.521559424
545,0,0.503878606
546,0,0.485820582
547,0,0.468902291
548,0,0.456584881
549,0,0.444037536
550,0,0.430140461
551,0,0.41933921
552,0,0.411852882
553,0,0.399570654
554,0,0.379729717
555,0,0.368723926
556,0,0.362337674
557,0,0.349146536
558,0,0.336000568
559,0,0.324227875
560,0,0.315052245
561,0,0.305916612
562,0,0.294773073
563,0,0.287387282
564,0,0.279120331
565,0,0.268632919
566,0,0.259384886
567,0,0.251031464
568,0,0.242512073
569,0,0.234738894
570,0,0.226100708
571,0,0.216070821
572,0,0.20703213
573,0,0.202307785
574,0,0.194188351
575,0,0.18652572
576,0,0.1786306
577,0,0.169840107
578,0,0.165232868
579,0,0.157165242
580,0,0.148888288
581,0,0.144795246
582,0,0.140338253
583,0,0.133095846
584,0,0.125693892
585,0,0.123557574
586,0,0.118815694
587,0,0.114294449
588,0,0.109570681
589,0,0.105754605
590,0,0.102504507
591,0,0.098005463
592,0,0.093189013
593,0,0.088551788
594,0,0.084937666
595,0,0.080242889
596,0,0.077268595
597,0,0.075652716
598,0,0.071022946
599,0,0.067830126
600,0,0.067801888
601,0,0.06333553
602,0,0.059105146
603,0,0.058673595
604,0,0.056924893
605,0,0.054041273
606,0,0.054191949
607,0,0.05017585
608,0,0.048167216
609,0,0.044723385
610,0,0.042905053
611,0,0.040681158
612,0,0.038409032
613,0,0.036446008
614,0,0.035506611
615,0,0.033692323
616,0,0.031158132
617,0,0.030456853
620,0,0.025380711
625,0,0.025380711
630,0,0.015228426
