Type: Filter
Name: DV-EM-Cy5.csv
wavelength,transmision
517.779605,0.021307
517.894922,0.018685
518.010238,0.018210
518.125554,0.019820
518.240871,0.019547
518.356187,0.021900
518.471504,0.020859
518.586820,0.023524
518.702137,0.023454
518.817453,0.024253
518.932769,0.024403
519.048086,0.025768
519.163402,0.024551
519.278719,0.024645
519.394035,0.026152
519.509352,0.027612
519.624668,0.027040
519.739984,0.025332
519.855301,0.024549
519.970617,0.024296
520.085934,0.023047
520.201250,0.024400
520.316566,0.023958
520.431883,0.026308
520.547199,0.023897
520.662516,0.024100
520.777832,0.023045
520.893149,0.023234
521.008465,0.023880
521.123781,0.024750
521.239098,0.025922
521.354414,0.025996
521.469731,0.026871
521.585047,0.025682
521.700364,0.025786
521.815680,0.027179
521.930996,0.026142
522.046313,0.026683
522.161629,0.026804
522.276946,0.026411
522.392262,0.025187
522.507579,0.025625
522.622895,0.023830
522.738211,0.023066
522.853528,0.024114
522.968844,0.024333
523.084161,0.024516
523.199477,0.022992
523.314794,0.020945
523.430110,0.021598
523.545426,0.020141
523.660743,0.019145
523.776059,0.019855
523.891376,0.021357
524.006692,0.021648
524.122008,0.021299
524.237325,0.019845
524.352641,0.021536
524.467958,0.021503
524.583274,0.023315
524.698591,0.022940
524.813907,0.023276
524.929223,0.022607
525.044540,0.024228
525.159856,0.023050
525.275173,0.022864
525.390489,0.022487
525.505806,0.022944
525.621122,0.022748
525.736438,0.023066
525.851755,0.023150
525.967071,0.022585
526.082388,0.021921
526.197704,0.021012
526.313021,0.020348
526.428337,0.020547
526.543653,0.021060
526.658970,0.021732
526.774286,0.021507
526.889603,0.021340
527.004919,0.021382
527.120236,0.020764
527.235552,0.021157
527.350868,0.020692
527.466185,0.020905
527.581501,0.021016
527.696818,0.020254
527.812134,0.020232
527.927451,0.018337
528.042767,0.016695
528.158083,0.016891
528.273400,0.015829
528.388716,0.014862
528.504033,0.013782
528.619349,0.015363
528.734665,0.013993
528.849982,0.013335
528.965298,0.013001
529.080615,0.013400
529.195931,0.014218
529.311248,0.013103
529.426564,0.012948
529.541880,0.013861
529.657197,0.015146
529.772513,0.013844
529.887830,0.014297
530.003146,0.014961
530.118463,0.015234
530.233779,0.014293
530.349095,0.014743
530.464412,0.015489
530.579728,0.016446
530.695045,0.015417
530.810361,0.014298
530.925678,0.014962
531.040994,0.016061
531.156310,0.015050
531.271627,0.015645
531.386943,0.015727
531.502260,0.015107
531.617576,0.013957
531.732893,0.013191
531.848209,0.013498
531.963525,0.014066
532.078842,0.013873
532.194158,0.012140
532.309475,0.014174
532.424791,0.013796
532.540107,0.012672
532.655424,0.013540
532.770740,0.014825
532.886057,0.014859
533.001373,0.014351
533.116690,0.014539
533.232006,0.015298
