Type: Filter
Name: DV-EM-tritc.csv
wavelength,transmision
513.397581,0.019736
513.512897,0.021439
513.628214,0.021699
513.743530,0.020615
513.858847,0.021713
513.974163,0.022956
514.089480,0.022720
514.204796,0.020609
514.320112,0.019003
514.435429,0.020873
514.550745,0.019266
514.666062,0.018476
514.781378,0.015965
514.896695,0.018607
515.012011,0.018980
515.127327,0.017980
515.242644,0.017629
515.357960,0.018302
515.473277,0.019095
515.588593,0.018103
515.703910,0.018184
515.819226,0.019220
515.934542,0.018505
516.049859,0.018326
516.165175,0.017837
516.280492,0.017942
516.395808,0.018548
516.511124,0.018825
516.626441,0.018296
516.741757,0.019234
516.857074,0.018522
516.972390,0.016248
517.087707,0.016902
517.203023,0.017372
517.318339,0.017997
517.433656,0.016893
517.548972,0.016534
517.664289,0.019534
517.779605,0.019073
517.894922,0.016440
518.010238,0.015773
518.125554,0.017283
518.240871,0.017013
518.356187,0.019378
518.471504,0.018286
518.586820,0.020918
518.702137,0.020792
518.817453,0.021548
518.932769,0.021680
519.048086,0.022972
519.163402,0.021808
519.278719,0.021893
519.394035,0.023430
519.509352,0.024898
519.624668,0.024284
519.739984,0.022644
519.855301,0.021882
519.970617,0.021623
520.085934,0.020384
520.201250,0.021695
520.316566,0.021208
520.431883,0.023568
520.547199,0.021219
520.662516,0.021378
520.777832,0.020169
520.893149,0.020375
521.008465,0.020933
521.123781,0.021804
521.239098,0.022920
521.354414,0.023000
521.469731,0.023947
521.585047,0.022737
521.700364,0.022836
521.815680,0.024243
521.930996,0.023295
522.046313,0.023829
522.161629,0.023855
522.276946,0.023446
522.392262,0.022251
522.507579,0.022744
522.622895,0.020928
522.738211,0.020184
522.853528,0.021319
522.968844,0.021471
523.084161,0.021575
523.199477,0.020044
523.314794,0.017981
523.430110,0.018619
523.545426,0.017129
523.660743,0.016063
523.776059,0.016704
523.891376,0.018296
524.006692,0.018577
524.122008,0.018151
524.237325,0.016630
524.352641,0.018315
524.467958,0.018208
524.583274,0.020001
524.698591,0.019585
524.813907,0.019967
524.929223,0.019348
525.044540,0.020913
525.159856,0.019808
525.275173,0.019572
525.390489,0.019212
525.505806,0.019745
525.621122,0.019471
525.736438,0.019764
525.851755,0.019872
525.967071,0.019217
526.082388,0.018513
526.197704,0.017644
526.313021,0.016918
526.428337,0.017045
526.543653,0.017508
526.658970,0.018201
526.774286,0.017998
526.889603,0.017853
527.004919,0.018008
527.120236,0.017455
527.235552,0.017945
527.350868,0.017492
527.466185,0.017798
527.581501,0.017921
527.696818,0.017105
527.812134,0.017043
527.927451,0.015212
528.042767,0.013643
528.158083,0.013890
528.273400,0.012923
528.388716,0.012024
528.504033,0.011020
528.619349,0.012611
528.734665,0.011252
528.849982,0.010635
528.965298,0.010301
529.080615,0.010784
529.195931,0.011664
529.311248,0.010553
529.426564,0.010428
529.541880,0.011382
529.657197,0.012666
529.772513,0.011361
529.887830,0.011806
530.003146,0.012418
530.118463,0.012726
530.233779,0.011751
530.349095,0.012261
530.464412,0.013058
530.579728,0.014046
530.695045,0.013058
530.810361,0.011960
530.925678,0.013062
531.040994,0.014090
531.156310,0.013102
531.271627,0.013526
531.386943,0.013543
531.502260,0.012858
531.617576,0.011653
531.732893,0.010774
531.848209,0.011037
531.963525,0.011571
532.078842,0.011311
532.194158,0.009562
532.309475,0.011636
532.424791,0.011288
532.540107,0.010290
532.655424,0.011103
532.770740,0.012411
532.886057,0.012448
533.001373,0.011939
533.116690,0.012103
533.232006,0.012877
533.347322,0.012836
533.462639,0.011294
533.577955,0.011036
533.693272,0.011595
533.808588,0.011931
533.923905,0.011499
534.039221,0.010215
534.154537,0.010953
534.269854,0.009541
534.385170,0.011022
534.500487,0.011456
534.615803,0.013359
534.731120,0.013513
534.846436,0.013114
534.961752,0.013516
535.077069,0.014013
535.192385,0.013738
535.307702,0.013475
535.423018,0.013743
535.538335,0.014806
535.653651,0.013818
535.768967,0.012784
535.884284,0.011395
535.999600,0.012006
536.114917,0.012927
536.230233,0.012285
536.345549,0.011766
536.460866,0.011572
536.576182,0.012297
536.691499,0.013106
536.806815,0.011195
536.922132,0.011191
537.037448,0.010037
537.152764,0.008153
537.268081,0.008229
537.383397,0.009134
537.498714,0.008604
537.614030,0.008332
537.729347,0.008789
537.844663,0.009062
537.959979,0.009119
538.075296,0.008916
538.190612,0.007876
538.305929,0.008431
538.421245,0.010111
538.536562,0.009945
538.651878,0.009534
538.767194,0.009485
538.882511,0.008852
538.997827,0.009253
539.113144,0.009375
539.228460,0.010287
539.343777,0.010731
539.459093,0.007891
539.574409,0.007775
539.689726,0.009179
539.805042,0.010490
539.920359,0.012232
540.035675,0.013404
540.150992,0.016823
540.266308,0.017702
540.381624,0.018492
540.496941,0.020334
540.612257,0.021557
540.727574,0.021499
540.842890,0.021067
540.958206,0.021645
541.073523,0.022219
541.188839,0.022896
541.304156,0.022398
541.419472,0.022155
541.534789,0.022404
541.650105,0.022002
541.765421,0.020941
541.880738,0.021869
541.996054,0.022048
542.111371,0.022221
542.226687,0.022351
542.342004,0.023242
542.457320,0.022381
542.572636,0.020432
542.687953,0.020878
542.803269,0.021442
542.918586,0.021233
543.033902,0.021992
543.149219,0.021825
543.264535,0.022195
543.379851,0.022067
543.495168,0.021641
543.610484,0.020983
543.725801,0.018641
543.841117,0.018241
543.956434,0.018069
544.071750,0.017073
544.187066,0.017380
544.302383,0.015872
544.417699,0.015298
544.533016,0.013853
544.648332,0.014969
544.763648,0.016398
544.878965,0.015300
544.994281,0.014148
545.109598,0.013805
545.224914,0.013963
545.340231,0.016580
545.455547,0.017252
545.570863,0.016788
545.686180,0.017487
545.801496,0.016518
545.916813,0.014958
546.032129,0.015337
546.147446,0.014934
