wavelength,emission
580.00,0.061596501618624
581.00,0.06657250225544
582.00,0.073936797678471
583.00,0.084390297532082
584.00,0.096976600587368
585.00,0.11045499891043
586.00,0.12524500489235
587.00,0.1419959962368
588.00,0.16210199892521
589.00,0.18367700278759
590.00,0.20674499869347
591.00,0.23061199486256
592.00,0.25725600123405
593.00,0.2882139980793
594.00,0.31391999125481
595.00,0.34486898779869
596.00,0.37659698724747
597.00,0.41226598620415
598.00,0.44795098900795
599.00,0.48511800169945
600.00,0.52362900972366
601.00,0.56103402376175
602.00,0.5979899764061
603.00,0.63729602098465
604.00,0.67786002159119
605.00,0.71549099683762
606.00,0.7481170296669
607.00,0.7844489812851
608.00,0.8179680109024
609.00,0.84757697582245
610.00,0.87604302167892
611.00,0.90364897251129
612.00,0.92633801698685
613.00,0.94409602880478
614.00,0.95866698026657
615.00,0.97461301088333
616.00,0.98570400476456
617.00,0.99580097198486
618.00,1
619.00,0.99825698137283
620.00,0.9960430264473
621.00,0.99471402168274
622.00,0.98478698730469
623.00,0.97615200281143
624.00,0.96814399957657
625.00,0.9533360004425
626.00,0.93431901931763
627.00,0.91770797967911
628.00,0.89873898029327
629.00,0.88163501024246
630.00,0.8591560125351
631.00,0.84128397703171
632.00,0.81897401809692
633.00,0.79762697219849
634.00,0.77061802148819
635.00,0.74861299991608
636.00,0.72835600376129
637.00,0.70243698358536
638.00,0.67880398035049
639.00,0.65783601999283
640.00,0.63637602329254
641.00,0.61585402488708
642.00,0.5949119925499
643.00,0.57663798332214
644.00,0.55545097589493
645.00,0.53626298904419
646.00,0.5226029753685
647.00,0.50511300563812
648.00,0.48886200785637
649.00,0.47279199957848
650.00,0.45801401138306
651.00,0.44536998867989
652.00,0.43270900845528
653.00,0.42084899544716
654.00,0.40802499651909
655.00,0.39765599370003
656.00,0.38830900192261
657.00,0.37704700231552
658.00,0.37061101198196
659.00,0.36128500103951
660.00,0.35354000329971
661.00,0.34630700945854
662.00,0.34163400530815
663.00,0.33471301198006
664.00,0.32644900679588
665.00,0.32107201218605
666.00,0.31588000059128
667.00,0.30960100889206
668.00,0.30232000350952
669.00,0.29764801263809
670.00,0.28911599516869
671.00,0.28518998622894
672.00,0.28093799948692
673.00,0.27646601200104
674.00,0.26897698640823
675.00,0.26577499508858
676.00,0.26154598593712
677.00,0.25552999973297
678.00,0.25076401233673
679.00,0.24571299552917
680.00,0.24151299893856
681.00,0.23700900375843
682.00,0.23181299865246
683.00,0.22633500397205
684.00,0.22180800139904
685.00,0.21750900149345
686.00,0.21263800561428
687.00,0.20662599802017
688.00,0.20107999444008
689.00,0.19689400494099
690.00,0.19323000311852
691.00,0.18725700676441
692.00,0.18394300341606
693.00,0.17802999913692
694.00,0.17469699680805
695.00,0.16966800391674
696.00,0.16589799523354
697.00,0.16254200041294
698.00,0.15881100296974
699.00,0.15226599574089
700.00,0.14913900196552
701.00,0.14387099444866
702.00,0.13973399996758
703.00,0.13520799577236
704.00,0.13004000484943
705.00,0.12513199448586
706.00,0.12245400249958
707.00,0.11870600283146
708.00,0.11489199846983
709.00,0.10980600118637
710.00,0.10653200000525
711.00,0.10246399790049
712.00,0.10035199671984
713.00,0.09651180356741
714.00,0.093659400939941
715.00,0.090110801160336
716.00,0.085189200937748
717.00,0.083152197301388
718.00,0.080659799277782
719.00,0.076584503054619
720.00,0.073602899909019
721.00,0.073137499392033
722.00,0.070349499583244
723.00,0.067229896783829
724.00,0.063589297235012
725.00,0.061915099620819
726.00,0.060463901609182
727.00,0.058547001332045
728.00,0.057945799082518
729.00,0.055387798696756
730.00,0.054631199687719
731.00,0.05323189869523
732.00,0.052027400583029
733.00,0.051124200224876
734.00,0.048452898859978
735.00,0.048170998692513
736.00,0.046725500375032
737.00,0.045862399041653
738.00,0.043982401490211
739.00,0.043637100607157
740.00,0.041706100106239
741.00,0.040898401290178
742.00,0.040612298995256
743.00,0.039773400872946
744.00,0.038645099848509
745.00,0.038202200084925
746.00,0.037516698241234
747.00,0.035724099725485
748.00,0.035743698477745
749.00,0.035246398299932
750.00,0.03403640165925
