wavelength,emission
414.00,0.027867300435901
415.00,0.028932299464941
416.00,0.029463699087501
417.00,0.030446000397205
418.00,0.031312100589275
419.00,0.032000999897718
420.00,0.033221501857042
421.00,0.033910401165485
422.00,0.035918198525906
423.00,0.037473298609257
424.00,0.038813799619675
425.00,0.040506698191166
426.00,0.042120799422264
427.00,0.043656200170517
428.00,0.046234801411629
429.00,0.048715099692345
430.00,0.050781898200512
431.00,0.053380198776722
432.00,0.05611639842391
433.00,0.059007998555899
434.00,0.061901599168777
435.00,0.065070800483227
436.00,0.068084500730038
437.00,0.071389496326447
438.00,0.074716098606586
439.00,0.078180603682995
440.00,0.082668602466583
441.00,0.086922399699688
442.00,0.090682096779346
443.00,0.095601297914982
444.00,0.10056400299072
445.00,0.10524900257587
446.00,0.11121299862862
447.00,0.11737199872732
448.00,0.12353499978781
449.00,0.13052299618721
450.00,0.13833799958229
451.00,0.14585800468922
452.00,0.15603199601173
453.00,0.16433900594711
454.00,0.17457500100136
455.00,0.18471400439739
456.00,0.19603300094604
457.00,0.20675900578499
458.00,0.21937899291515
459.00,0.23089200258255
460.00,0.2438659965992
461.00,0.25667899847031
462.00,0.26976901292801
463.00,0.28285899758339
464.00,0.29614600539207
465.00,0.30892300605774
466.00,0.32146000862122
467.00,0.33411699533463
468.00,0.34673699736595
469.00,0.35923400521278
470.00,0.37222799658775
471.00,0.38500100374222
472.00,0.39718601107597
473.00,0.41067099571228
474.00,0.42492300271988
475.00,0.43885898590088
476.00,0.45452600717545
477.00,0.47090399265289
478.00,0.48932799696922
479.00,0.50820499658585
480.00,0.52972197532654
481.00,0.55210399627686
482.00,0.57682698965073
483.00,0.60249400138855
484.00,0.62965798377991
485.00,0.65890902280807
486.00,0.68918401002884
487.00,0.71985399723053
488.00,0.75177997350693
489.00,0.78457397222519
490.00,0.81703597307205
491.00,0.84908002614975
492.00,0.87998598814011
493.00,0.9081130027771
494.00,0.93395900726318
495.00,0.9560250043869
496.00,0.97511899471283
497.00,0.98829001188278
498.00,0.99760097265244
499.00,1
500.00,0.99821102619171
501.00,0.98936998844147
502.00,0.9745699763298
503.00,0.95459002256393
504.00,0.92866599559784
505.00,0.89758199453354
506.00,0.86187702417374
507.00,0.82142299413681
508.00,0.77890700101852
509.00,0.73320001363754
510.00,0.68569999933243
511.00,0.63712000846863
512.00,0.58926802873611
513.00,0.53981900215149
514.00,0.49366098642349
515.00,0.44724500179291
516.00,0.40452799201012
517.00,0.36234399676323
518.00,0.32328999042511
519.00,0.28762400150299
520.00,0.25349000096321
521.00,0.22276200354099
522.00,0.1951670050621
523.00,0.17122900485992
524.00,0.14914299547672
525.00,0.12973600625992
526.00,0.11251000314951
527.00,0.097512602806091
528.00,0.0847157984972
529.00,0.073261499404907
530.00,0.064108200371265
531.00,0.055447101593018
532.00,0.048321399837732
533.00,0.042295999825001
534.00,0.03715829923749
535.00,0.032652601599693
536.00,0.028831899166107
537.00,0.025643000379205
538.00,0.023339899256825
539.00,0.020664799958467
540.00,0.018755400553346
541.00,0.016351999714971
542.00,0.015999600291252
543.00,0.014385499991477
544.00,0.013361900113523
545.00,0.012316700071096
546.00,0.011924999766052
547.00,0.010663200169802
548.00,0.010820699855685
549.00,0.009974230080843
550.00,0.0097380103543401
551.00,0.009364009834826
552.00,0.009011659771204
553.00,0.0085392398759723
554.00,0.0085569499060512
555.00,0.0082223201170564
556.00,0.0081238998100162
557.00,0.0078876800835133
558.00,0.0081238998100162
559.00,0.0079290196299553
560.00,0.0076514701358974
561.00,0.0078699700534344
562.00,0.0076337601058185
563.00,0.0077105201780796
564.00,0.0074152601882815
565.00,0.0078089497983456
566.00,0.0073581701144576
567.00,0.0074566002003849
568.00,0.0071987300179899
569.00,0.0068857502192259
570.00,0.006962520070374
571.00,0.006962520070374
572.00,0.0066889100708067
573.00,0.006529460195452
574.00,0.006057039834559
575.00,0.005744060035795
576.00,0.0057637398131192
577.00,0.0060786898247898
578.00,0.005704689770937
579.00,0.0056830300018191
580.00,0.0050551001913846
581.00,0.0054468200542033
582.00,0.0051928898319602
583.00,0.0054074497893453
584.00,0.0050551001913846
585.00,0.0049960501492023
586.00,0.0045826798304915
587.00,0.005133839789778
588.00,0.0044626002199948
589.00,0.0050728200003505
590.00,0.0043070898391306
591.00,0.0046614101156592
592.00,0.0043858299031854
593.00,0.0043858299031854
594.00,0.0041673299856484
595.00,0.0043641799129546
596.00,0.0039724600501359
597.00,0.0041279699653387
598.00,0.0039901798591018
599.00,0.0037539699114859
600.00,0.0039311200380325
601.00,0.0039724600501359
602.00,0.0040708798915148
603.00,0.0036161700263619
604.00,0.0038346699438989
605.00,0.0037145901005715
606.00,0.0039134100079536
607.00,0.0035394099541008
608.00,0.0034409801010042
609.00,0.0033031899947673
610.00,0.0035394099541008
611.00,0.0031043800991029
612.00,0.0033209100365639
613.00,0.0031437498982996
614.00,0.0028307700995356
615.00,0.0028307700995356
616.00,0.0031653998885304
617.00,0.0032815400045365
618.00,0.0027914000675082
619.00,0.0028091100975871
620.00,0.0027914000675082
621.00,0.0029075399506837
622.00,0.0026319599710405
623.00,0.0026319599710405
624.00,0.0026319599710405
625.00,0.0021221300121397
626.00,0.0024744800757617
627.00,0.0024744800757617
628.00,0.002612269949168
629.00,0.00225794990547
630.00,0.0022205500863492
631.00,0.0020611099898815
632.00,0.00186425994616
633.00,0.0020611099898815
634.00,0.0018249000422657
635.00,0.0017658399883658
636.00,0.0020020499359816
637.00,0.00186425994616
638.00,0.001687110052444
639.00,0.0017481299582869
640.00,0.001687110052444
641.00,0.0017658399883658
642.00,0.0016280499985442
643.00,0.0015119099989533
644.00,0.001175309997052
645.00,0.0010985400294885
646.00,0.0012540499446914
647.00,0.0010178399970755
648.00,0.0013130999868736
649.00,0.0011969599872828
650.00,0.0012757000513375
651.00,0.0009190000128001
652.00,0.00084100000094622
653.00,0.00090199999976903
654.00,0.00072499999077991
655.00,0.0008619999862276
656.00,0.00050600001122802
657.00,0.00064400001429021
658.00,0.00048799999058247
659.00,0.00044699999853037
660.00,0.0005280000041239
661.00,0.00044699999853037
662.00,0.00029100000392646
663.00,0.00056700001005083
664.00,0.00046700000530109
665.00,5.5299999075942E-5
666.00,3.3600001188461E-5
667.00,0.00025199999799952
668.00,9.9999997473788E-6
669.00,9.9999997473788E-6
670.00,0.00017100000695791
671.00,0.0002130000066245
672.00,9.9999997473788E-6
673.00,9.9999997473788E-6
674.00,9.9999997473788E-6
675.00,7.3000002885237E-5
