Type: Dye
Name: mRFP1
Exctinction coefficient: 44000
Quantum Yield: 0.25
Data copyright Molecular Probes
wl	ab	em
579,0.842000008,0.968224709
580,0.862999976,0.974649724
581,0.879999995,0.988395187
582,0.898999989,0.991739393
583,0.921000004,1
584,0.943000019,0.999135466
585,0.954999983,0.99555482
586,0.963,0.995093306
587,0.968999982,0.999093783
588,0.977999985,0.991534502
589,0.985000014,0.984628109
590,0.99000001,0.982948983
591,0.989000022,0.971929221
592,0.984000027,0.967713309
593,0.975000024,0.95495816
594,0.958000004,0.952391115
595,0.944000006,0.94679221
596,0.934000015,0.937674039
597,0.921999991,0.933252006
598,0.866999984,0.922575105
599,0.791000009,0.912671286
600,0.73299998,0.901587966
601,0.704999983,0.893637414
602,0.672999978,0.879597314
603,0.633000016,0.863988428
604,0.601000011,0.852877011
605,0.56400001,0.84567989
606,0.500999987,0.839063246
607,0.432999998,0.831612339
608,0.393999994,0.821658565
609,0.389999986,0.802748221
610,0.389999986,0.787015743
611,0.363000005,0.77469372
612,0.314999998,0.765052597
613,0.272000015,0.75920597
614,0.246999994,0.745761272
615,0.230000004,0.732430566
616,0.203999996,0.718373647
617,0.173999995,0.705260162
618,0.145999998,0.69011974
619,0.126000002,0.674374453
620,0.112999998,0.666132706
621,0.104000002,0.649315498
622,0.088600002,0.628462575
623,0.072800003,0.619386454
624,0.060400002,0.607423215
625,0.0526,0.601901045
626,0.044599999,0.596114034
627,0.039999999,0.581273669
628,0,0.572874601
629,0,0.563906465
630,0,0.555905683
631,0,0.545042306
632,0,0.53176435
633,0,0.522122724
634,0,0.508061021
635,0,0.499478611
636,0,0.490266846
637,0,0.480808815
638,0,0.471290165
639,0,0.460940908
640,0,0.454136862
641,0,0.440947131
642,0,0.433777636
643,0,0.423280161
644,0,0.413911787
645,0,0.406275784
646,0,0.392446411
647,0,0.386705732
648,0,0.377902261
649,0,0.36971507
650,0,0.358935135
651,0,0.352014821
652,0,0.347784566
653,0,0.34021908
654,0,0.330373877
655,0,0.331221631
656,0,0.323164455
657,0,0.318442974
658,0,0.309383817
659,0,0.301333825
660,0,0.29513727
661,0,0.283277679
662,0,0.283035713
663,0,0.279849298
664,0,0.274133325
665,0,0.263962639
666,0,0.25962633
667,0,0.251564763
668,0,0.251177447
669,0,0.242947947
670,0,0.236590352
671,0,0.2347855
672,0,0.232417158
673,0,0.218586793
674,0,0.217738657
675,0,0.209367085
676,0,0.203249257
677,0,0.198755765
678,0,0.193420931
679,0,0.187660643
680,0,0.188787905
681,0,0.181283487
682,0,0.179453597
683,0,0.175479011
684,0,0.171739517
685,0,0.16426248
686,0,0.164807149
687,0,0.160162641
688,0,0.162684646
689,0,0.156697406
690,0,0.152683289
691,0,0.148029933
692,0,0.147288973
693,0,0.143960191
694,0,0.142672307
695,0,0.141053563
696,0,0.134453926
697,0,0.132074574
698,0,0.130764056
699,0,0.124879697
700,0,0.122948683
701,0,0.122398443
702,0,0.121880613
703,0,0.11766554
704,0,0.115838758
705,0,0.113396858
706,0,0.109369617
707,0,0.108550105
708,0,0.108534683
709,0,0.103805324
710,0,0.1030953
711,0,0.102395394
712,0,0.100251113
713,0,0.093953121
714,0,0.096803867
715,0,0.092583938
716,0,0.09218926
717,0,0.091439611
718,0,0.088842304
719,0,0.088539598
720,0,0.087632071
721,0,0.085122211
722,0,0.083680607
723,0,0.083534419
724,0,0.078871087
725,0,0.078243661
726,0,0.077644758
727,0,0.075213162
728,0,0.073691192
729,0,0.069860113
730,0,0.068526598
731,0,0.070507087
732,0,0.06950564
733,0,0.069440958
734,0,0.067485898
735,0,0.067438005
736,0,0.063439807
737,0,0.06211635
738,0,0.063686456
739,0,0.059887981
740,0,0.063536667
741,0,0.060556016
742,0,0.0609991
743,0,0.061573899
744,0,0.055954237
745,0,0.055250872
746,0,0.054293294
747,0,0.055234305
748,0,0.053701747
749,0,0.056597424
750,0,0.054132619
751,0,0
