Dye: FluoShperes red (578/605)
Wavelength,Excitation,Emission
514,0.160620383,0
515,0.167031763,0
516,0.175227072,0
517,0.181897874,0
518,0.190010858,0
519,0.199702259,0
520,0.207448768,0
521,0.214158068,0
522,0.223456225,0
523,0.233858283,0
524,0.240846155,0
525,0.250475232,0
526,0.260428243,0
527,0.26584022,0
528,0.276270846,0
529,0.285066231,0
530,0.2962823,0
531,0.308400007,0
532,0.322758376,0
533,0.334128457,0
534,0.350554153,0
535,0.367243452,0
536,0.383988628,0
537,0.396542214,0
538,0.410852316,0
539,0.42092271,0
540,0.433094233,0
541,0.440296116,0
542,0.450694793,0
543,0.458879221,0
544,0.469879318,0
545,0.483527372,0
546,0.496413648,0
547,0.512027997,0
548,0.524932461,0
549,0.540374379,0
550,0.554883946,0
551,0.57518007,0
552,0.593194604,0
553,0.612343912,0
554,0.630521516,0
555,0.65073512,0
556,0.671902679,0
557,0.687591674,0
558,0.71217563,0
559,0.734218139,0
560,0.760661606,0
561,0.785975254,0
562,0.805019896,0
563,0.824230236,0
564,0.84824206,0
565,0.867631539,0
566,0.882714384,0
567,0.899224111,0
568,0.918183309,0
569,0.932971418,0
570,0.95020483,0.058847941
571,0.962445466,0.061472794
572,0.972246644,0.06815715
573,0.980649872,0.075619291
574,0.987573578,0.084559887
575,0.998012678,0.09531765
576,1,0.10642289
577,0.998835052,0.118407535
578,0.998638871,0.133381018
579,0.995344586,0.148320785
580,0.991386662,0.166523667
581,0.98085007,0.187554971
582,0.970092349,0.209343837
583,0.951979189,0.232128587
584,0.933748021,0.258594402
585,0.914532061,0.285591823
586,0.896296605,0.316116042
587,0.874605285,0.348240906
588,0.844895424,0.382764982
589,0.818332853,0.419629057
590,0.789740221,0.45776249
591,0.753484439,0.49451912
592,0.720951683,0.533231489
593,0.683237369,0.573892583
594,0.654995086,0.615161718
595,0.61887699,0.658530843
596,0.582021181,0.700846126
597,0.545016141,0.745598454
598,0.50694472,0.783328544
599,0.469953775,0.820774702
600,0.43697468,0.856404325
601,0.398199536,0.884248932
602,0.366313218,0.909134909
603,0.331702329,0.933182706
604,0.305863566,0.953585584
605,0.277468127,0.971252008
606,0.250232463,0.989693094
607,0.225910295,1
608,0.203176646,0.99451502
609,0.184920067,0.988417761
610,0.168391839,0.979022637
611,0.153010982,0.965733078
612,0.138224349,0.947359864
613,0.12585235,0.926391189
614,0.113590413,0.90398927
615,0.10393793,0.876485195
616,0.095099289,0.847895895
617,0.085109989,0.815046184
618,0.07717445,0.778443369
619,0.069121657,0.747701844
620,0.062574565,0.714815895
621,0.05601127,0.682833823
622,0.050566329,0.652892404
623,0.047799634,0.624252104
624,0.047324958,0.592945707
625,0.048214683,0.565774829
626,0,0.538735201
627,0,0.515516687
628,0,0.490976543
629,0,0.466439674
630,0,0.443793149
631,0,0.426210583
632,0,0.405412625
633,0,0.386202139
634,0,0.371114679
635,0,0.357134112
636,0,0.34216942
637,0,0.333015954
638,0,0.321357807
639,0,0.313283709
640,0,0.306808277
641,0,0.298794278
642,0,0.290088709
643,0,0.282998989
644,0,0.278368832
645,0,0.272784213
646,0,0.267452718
647,0,0.263698197
648,0,0.259976432
649,0,0.257258671
650,0,0.255631906
651,0,0.252529793
652,0,0.250110498
653,0,0.249951541
654,0,0.243367135
655,0,0.241445737
656,0,0.235233721
657,0,0.229211994
658,0,0.225104551
659,0,0.217524757
660,0,0.213018366
661,0,0.209287674
662,0,0.206079102
663,0,0.204103158
664,0,0.204700084
665,0,0.19769024
666,0,0.194767753
667,0,0.189956437
668,0,0.186128521
669,0,0.182874918
670,0,0.179310482
671,0,0.173214006
672,0,0.16705968
673,0,0.163358974
674,0,0.157784549
675,0,0.153598487
676,0,0.147964603
677,0,0.14212259
678,0,0.136589348
679,0,0.132048573
680,0,0.127624659
681,0,0.12531235
682,0,0.119124416
683,0,0.115248594
684,0,0.109637012
685,0,0.106342013
686,0,0.103575724
687,0,0.097853978
688,0,0.094513841
689,0,0.091542807
690,0,0.086874296
691,0,0.082073294
692,0,0.079136475
693,0,0.075729352
694,0,0.073965598
695,0,0.070730055
696,0,0.067194279
697,0,0.066417145
698,0,0.063274703
699,0,0.059771453
700,0,0.057604214
701,0,0
702,0,0
703,0,0
704,0,0
705,0,0
706,0,0
707,0,0
708,0,0
709,0,0
710,0,0
711,0,0
712,0,0
713,0,0
714,0,0
715,0,0
716,0,0
717,0,0
718,0,0
719,0,0
720,0,0
721,0,0
722,0,0
723,0,0
724,0,0
725,0,0
726,0,0
727,0,0
728,0,0
729,0,0
730,0,0
731,0,0
732,0,0
733,0,0
734,0,0
735,0,0
736,0,0
737,0,0
738,0,0
739,0,0
740,0,0
741,0,0
742,0,0
743,0,0
744,0,0
745,0,0
746,0,0
747,0,0
748,0,0
749,0,0
750,0,0
751,0,0
752,0,0
753,0,0
754,0,0
755,0,0
756,0,0
757,0,0
758,0,0
759,0,0
760,0,0
761,0,0
762,0,0
763,0,0
764,0,0
765,0,0
766,0,0
767,0,0
768,0,0
769,0,0
770,0,0
771,0,0
772,0,0
773,0,0
774,0,0
775,0,0
776,0,0
777,0,0
778,0,0
779,0,0
780,0,0
781,0,0
782,0,0
783,0,0
784,0,0
785,0,0
786,0,0
787,0,0
788,0,0
789,0,0
790,0,0
791,0,0
792,0,0
793,0,0
794,0,0
795,0,0
796,0,0
797,0,0
798,0,0
799,0,0
800,0,0
801,0,0
802,0,0
803,0,0
804,0,0
805,0,0
806,0,0
807,0,0
808,0,0
809,0,0
810,0,0
811,0,0
812,0,0
813,0,0
814,0,0
815,0,0
816,0,0
817,0,0
818,0,0
819,0,0
820,0,0
821,0,0
822,0,0
823,0,0
