## Type: detector
## Name: Andor Neo 5.5 Megapixel
wavelength,qe
302.12522130396223, 4.231224797635832
306.22472997305954, 4.8614252936004405
310.2493091339695, 5.42836422413999
314.05486357863947, 6.014916577211267
317.7782837547195, 6.584260927495265
321.50170393079947, 7.185060766745252
325.22512410687943, 7.77642395930544
328.88648728002477, 8.347236232407859
332.2065369370294, 8.931289768484518
335.4287274740216, 9.52002590921898
338.25709472315935, 10.11461530577568
340.83810189066935, 10.723517316425983
343.3767974652693, 11.30069694305243
346.1305769704951, 11.924354437617673
348.67551079276774, 12.51652418117699
350.9787803247659, 13.121760050922155
353.25818177871236, 13.751515071040807
355.0900567691876, 14.346427087997164
356.74726082482925, 14.916819954580035
358.5666593199592, 15.477299576155453
360.3649020186342, 16.09535227450494
362.0362099385792, 16.74924516634293
363.9331796873775, 17.4248709414665
366.18274604375915, 18.13995905729282
367.69538549029164, 18.737613347646203
368.89068798999915, 19.28627333094351
370.5506043272376, 19.874205015616496
371.8842331883816, 20.486538534153993
373.0795356880891, 21.04778071303768
374.7394520253275, 21.63571239771067
376.0730808864716, 22.235463720661777
376.8875790499891, 22.784886261267346
378.47003262482303, 23.34689099745929
380.1455717040591, 23.95769940138026
381.65821115059157, 24.525423317384202
382.8535136502991, 25.0740833006815
384.334419402149, 25.64104465937718
385.9097125535675, 26.250474594317822
387.042361348389, 26.83559068277568
388.56205272707314, 27.415134237057742
390.0359065467715, 28.01907962520432
390.850404710289, 28.56710414407806
392.246687276319, 29.12631283680637
393.93915099271896, 29.743221699193462
395.271966169384, 30.347624621724997
397.133676257424, 30.973798555407512
398.99538634546394, 31.628072725899635
401.1230550175096, 32.29103460286807
403.02909153621727, 32.89468041492926
404.99224095597737, 33.47071913850603
406.8539510440173, 34.03788580109239
408.8469355613422, 34.63731450364386
411.07534612126886, 35.28167542912851
413.42363952777384, 35.90643863179075
415.75077713782383, 36.4902525069991
418.0779147478738, 37.06148418662107
420.4050523579238, 37.64278162271215
422.7321899679738, 38.198914667630454
425.0804833744788, 38.75893675482091
427.83073691362875, 39.33543007986991
430.41174408113875, 39.930224780317296
433.2043092131987, 40.53417016846387
435.7853163807087, 41.126677196986456
438.5567257163137, 41.70850842319332
441.32813505191865, 42.309403582106825
443.6975842548786, 42.89504759485503
446.4689935904836, 43.50985942464439
449.24040292608856, 44.12123974654655
451.6098521290486, 44.70459608736995
454.36010566819857, 45.28337708434375
456.72955487115854, 45.85071972169356
459.6978758506908, 46.457480706055264
462.52624309982855, 47.05594154740777
465.1072502673385, 47.619090119562124
468.0755712468708, 48.21318092095572
470.90393849600844, 48.80276970131783
473.73230574514616, 49.37848580449494
476.9544962821384, 49.95643720615536
480.2745459391431, 50.53785447268059
483.9359091122884, 51.10793278437381
487.74146355695837, 51.67015339156846
491.8481769864584, 52.211845694362786
496.0370246845483, 52.751482082845605
500.32385712411406, 53.30443646782629
504.9909636794073, 53.83654666412878
509.99985034484826, 54.37458531348952
515.1195530869583, 54.928201919290544
520.2159844529676, 55.469236329505186
525.3589585711782, 55.98510634854705
530.6241074139162, 56.55445069883106
535.5207928017297, 57.06927220157406
540.718066797508, 57.50640817853747
545.837769539618, 57.833545263783535
550.957472281728, 58.09891520706006
556.0771750238379, 58.355134462637395
561.1968777659479, 58.62279207783872
566.3165805080579, 58.91790175613761
571.4362832501678, 59.20614841866211
576.5559859922778, 59.44177862691627
581.6756887343878, 59.56302523893054
586.7953914764977, 59.55616222315615
591.9150942186077, 59.47609370578823
597.0347969607176, 59.380011484946735
602.1544997028276, 59.309093655278005
607.2742024449376, 59.26105254485725
612.3939051870475, 59.19699773096292
617.5136079291575, 59.094052494347025
622.6333106712675, 58.924764771912
627.7530134133774, 58.698285251357035
632.8727161554874, 58.428339964230915
637.9924188975974, 58.130942614007225
643.1121216397073, 57.80380552876117
648.2318243818173, 57.44235336464314
653.3515271239272, 57.05344913742754
658.4712298660372, 56.63022983133998
662.9315769519663, 56.161257086756464
667.4888881049809, 55.720880241232926
671.3702211903143, 55.269718656635334
675.2557098785228, 54.93134746818714
678.4555240923414, 54.47209732928402
682.5072368955534, 54.14990324944689
685.3108836352803, 53.696824377902814
689.6548738407071, 53.24092949115606
694.2111643193313, 52.68062445506963
698.4158624903068, 52.103869074722745
702.1593599320422, 51.54443011959155
705.4794095890468, 50.979189961677385
708.7374022431168, 50.404003877728265
711.9953948971868, 49.81623559819276
715.2533875512568, 49.221277492607896
718.5113802053268, 48.63171175656005
721.7693728593968, 48.06191804214795
725.0273655134666, 47.495719240760536
728.2853581675366, 46.938507721934826
731.5433508216066, 46.37770129008444
734.8013434756766, 45.80970503218469
738.0593361297466, 45.221936752649185
741.281526666739, 44.63596592962602
744.1098939158767, 44.0760582260318
746.9024590479366, 43.518247555035316
749.6950241799966, 42.95414578624563
752.4875893120566, 42.39214105005368
755.2801544441165, 41.81965115087307
758.0727195761765, 41.24716125169247
760.8652847082366, 40.68725354809824
763.6578498402965, 40.12315177930857
766.4504149723565, 39.58002033649619
769.2429801044165, 39.013821535108775
772.0355452364764, 38.45181679891683
774.8281103685364, 37.889812062724886
777.6206755005965, 37.329904359130666
780.4132406326564, 36.77209368813418
783.2058057647164, 36.21428301713768
785.9983708967764, 35.6564723461412
788.7909360288363, 35.100758707742436
791.5835011608963, 34.540851004148216
794.3760662929564, 33.980943300553996
797.1686314250163, 33.425229662155246
799.9611965570763, 32.85903086076783
802.7537616891362, 32.303317222369074
805.5463268211962, 31.741312486177122
808.3388919532562, 31.181404782582902
811.1314570853162, 30.623594111586414
