## Type: detector
## Name: Andor iXon Ultra 897(512x512)
wavelength,qe
301.3997705180397, 0.06443483799543359
309.255087421382, 0.08616793669266054
317.1087463853187, 0.10843074702995037
323.64268558246334, 0.13042621463810067
330.1782827190136, 0.15189197060618798
336.71636676467216, 0.17256315911418108
341.86675552791246, 0.2146851821356116
347.0917515644011, 0.23297018135421355
350.97008631875804, 0.25959565199469714
354.85836870954813, 0.2830428527948037
357.4248589092893, 0.306884850415849
359.9888621999222, 0.33152141549698866
362.54789167233855, 0.35774711549831684
365.0969735083218, 0.3871510853400222
367.6435684351968, 0.41734962264182196
370.18518954385524, 0.44913729486381027
372.71686301608054, 0.48410323692617563
375.2485364883059, 0.5190691789885412
377.7901575969643, 0.5508568512105294
380.34421325116415, 0.5786716861320462
382.898268905364, 0.606486521053563
385.4672460142134, 0.6295339512145142
388.03124930484637, 0.6541705162956538
390.6076871410206, 0.674834244076322
393.1890987954115, 0.6939088369368016
397.0761377316474, 0.7177533214669553
398.3320268313269, 0.7384145623385151
403.5495621404907, 0.7590832639373999
408.7571498132214, 0.7829302353766617
413.97717203149347, 0.8028043695154522
427.1055652140843, 0.827460829869458
445.5385355246286, 0.8449761307190484
460.02478108033836, 0.8577165660807481
487.0226663597864, 0.8812072877902495
515.3808909214615, 0.8919874170473503
527.7002096741597, 0.8938646189392476
556.2980064799324, 0.8984210509104612
581.3710241095745, 0.9040302744041785
601.1618467932376, 0.9096295502614627
622.2682443951791, 0.9168204479480437
669.8030250907732, 0.9184991115961303
691.3918830597202, 0.9121831914308112
706.8206671674666, 0.905061098229559
722.0504985465509, 0.8911847671326542
741.2618714079858, 0.8709593570823196
752.3178403336797, 0.8545590204829399
765.1511203020883, 0.8328648833617426
773.1241509032224, 0.8169884556145064
785.0870126837343, 0.7921143907135263
793.0766226789235, 0.7709408465656615
802.3776627438771, 0.7526832033472506
811.7052298393189, 0.725950173887834
819.7031295315356, 0.702128071539655
827.7026871631577, 0.6777762575514129
834.3593138763108, 0.6605730637949113
839.6962208226719, 0.6431025273092699
847.70655506043, 0.6153075876606193
853.0442909764938, 0.5975721953549467
857.0697678530904, 0.5771857579398512
871.7201494099464, 0.5374847409353275
877.0719778109572, 0.5152467996891203
881.0684407479573, 0.5041303159751251
893.1274630139893, 0.4485329759504991
898.4593961421338, 0.4326515743850463
905.1367470978557, 0.40882698512775895
911.8049793868473, 0.3879158098908173
917.1510049999388, 0.36753185938483024
922.5003464918411, 0.3460884855987173
933.1666996572385, 0.3135311150077176
938.5085804218161, 0.2944714436018876
947.8419503051772, 0.26588442340225094
954.5143274426827, 0.2436489690651522
962.5134705894535, 0.21942958298692594
970.5101268271161, 0.19600476436879388
979.826917316422, 0.1727148605697859
993.1385128033226, 0.1388381846968454
998.460498295034, 0.12613505297176986
1015.3001888368759, 0.0901461622962001
1027.6966017719308, 0.06739177292517429
1039.641226218982, 0.048344536064885646
