## Type: excitation
## Name: Lumencor-mCherry (LED)
wavelength,intensity
357.86613128,0.00318141
357.97487836,0.00359469
358.08363264,0.00308639
358.19239413,0.00366745
358.30116282,0.00302701
358.40993872,0.00363629
358.51872181,0.00304012
358.62751209,0.00356193
358.73630956,0.00299029
358.84511423,0.00376309
358.95392608,0.00303282
359.06274512,0.00373220
359.17157134,0.00297412
359.28040474,0.00400473
359.38924531,0.00163975
359.49809306,0.00493211
359.60694798,0.00317134
359.71581008,0.00350090
359.82467934,0.00311075
359.93355576,0.00368165
360.04243934,0.00294958
360.15133009,0.00340217
360.26022799,0.00301038
360.36913305,0.00361338
360.47804526,0.00288687
360.58696462,0.00345133
360.69589112,0.00302979
360.80482477,0.00354622
360.91376556,0.00283470
361.02271349,0.00331703
361.13166856,0.00291496
361.24063077,0.00345763
361.34960010,0.00291100
361.45857657,0.00361414
361.56756016,0.00283193
361.67655087,0.00356358
361.78554871,0.00289298
361.89455367,0.00365548
362.00356575,0.00143908
362.11258493,0.00478876
362.22161124,0.00278911
362.33064465,0.00340401
362.43968516,0.00284831
362.54873279,0.00318256
362.65778751,0.00280854
362.76684934,0.00326840
362.87591826,0.00266960
362.98499427,0.00359254
363.09407738,0.00282890
363.20316758,0.00334045
363.31226486,0.00279053
363.42136923,0.00320991
363.53048068,0.00279848
363.63959921,0.00320640
363.74872482,0.00278046
363.85785750,0.00330415
363.96699725,0.00260906
364.07614407,0.00320548
364.18529796,0.00287824
364.29445892,0.00325292
364.40362693,0.00278286
364.51280201,0.00354418
364.62198414,0.00131559
364.73117333,0.00475576
364.84036957,0.00270190
364.94957286,0.00342742
365.05878319,0.00262095
365.16800057,0.00347350
365.27722500,0.00252247
365.38645646,0.00331730
365.49569496,0.00261906
365.60494049,0.00314931
365.71419305,0.00259899
365.82345265,0.00310393
365.93271927,0.00250632
366.04199291,0.00327821
366.15127358,0.00260341
366.26056127,0.00347282
366.36985597,0.00245815
366.47915769,0.00325203
366.58846642,0.00256109
366.69778216,0.00306768
366.80710491,0.00262096
366.91643466,0.00331260
367.02577141,0.00256621
367.13511517,0.00369291
367.24446591,0.00131232
367.35382366,0.00450739
367.46318839,0.00264784
367.57256012,0.00325084
367.68193883,0.00267615
367.79132453,0.00320313
367.90071721,0.00264318
368.01011686,0.00324197
368.11952350,0.00259362
368.22893711,0.00316150
368.33835769,0.00254565
368.44778524,0.00326651
368.55721976,0.00272953
368.66666124,0.00317322
368.77610968,0.00260036
368.88556508,0.00332918
368.99502744,0.00278422
369.10449676,0.00330536
369.21397303,0.00270283
369.32345624,0.00341153
369.43294640,0.00264251
369.54244351,0.00360404
