## Type: excitation
## Name: CoolLED PE300
wavelength,intensity
350.46675473359755, 0.0007251679215134477
352.98650503794653, 0.0031752498310928523
355.0717554629444, 0.00938535191124501
356.93190354080866, 0.02194565172329943
358.20954009080515, 0.03359028324994817
359.0281790631468, 0.044616992884057405
359.7873442639936, 0.05572893312403426
360.2722304245344, 0.0658266291541878
360.70324034501516, 0.07567076413188523
361.1342502654959, 0.08614134406270901
361.4421144944107, 0.09882365821579464
362.01782060248144, 0.11337678416767205
362.28034482677424, 0.12707179288320192
362.42728002693815, 0.1380020369679429
362.5350325070583, 0.1478312565896136
362.75053746729867, 0.15792398083442472
362.96604242753904, 0.1679172693723905
363.3431761079597, 0.17997384882739886
363.48325433211596, 0.1912051119155901
363.6987592923563, 0.2017651839825747
364.0043845086972, 0.21257746116055842
364.1513197088611, 0.22346702700158982
364.3668246691015, 0.23371387659201137
364.7407891589304, 0.24781678440230637
365.1210920299428, 0.2661100298822524
365.55210195042355, 0.2839525245293293
365.9831118709043, 0.3015992551285541
366.46482884085333, 0.3194368145475339
366.87206983189583, 0.33708848037485584
367.30307975237656, 0.35400808736777356
367.7340896728573, 0.3711793909936437
368.31774894017497, 0.38752102794052223
368.8601030901132, 0.40312249034457026
369.21568627450984, 0.42061820296402364
370.33239379575537, 0.3883481522292821
370.4225140518559, 0.3743507685688452
370.6850382761487, 0.3632089976168147
370.29321107571167, 0.4034804588892138
370.88095187636725, 0.35149366342848043
371.1336804206491, 0.34003053435114505
371.61497483185263, 0.3265172217908511
371.9310487735385, 0.31336187777520064
372.232755717875, 0.3010808030897375
372.591930651609, 0.28840848714234
372.98702307871633, 0.27602874164008406
373.29068915905503, 0.2635879787722638
373.7258972281119, 0.2499055609416918
374.2297683494358, 0.23502642792237105
374.6696194990546, 0.22095092117337412
375.3113980070232, 0.20714110444766787
375.73960916178646, 0.1948010686595094
376.4043160196708, 0.18169976859621584
376.866112363043, 0.16950326889657508
377.2971222835237, 0.15952489571463624
377.72813220400445, 0.1498149989411799
378.1591421244852, 0.140328832508126
378.590152044966, 0.13115588855163507
379.4273059289766, 0.1195838669449849
380.0497083665939, 0.10766827063377327
380.6374491672495, 0.09669453211921963
381.58926274164446, 0.08559693356773024
382.43985428925987, 0.07443414552311656
383.37744080459134, 0.06360211034104557
384.26511599796237, 0.053566206500146096
385.7018157328982, 0.0438712250827169
387.1025979744606, 0.033462437341146956
388.6398666908419, 0.02439177011169713
391.2690272057744, 0.01717273779471884
393.00743388504674, 0.012534062070379548
395.2917864635947, 0.010162520462116076
397.6623410262388, 0.006867582721646892
400.129872820991, 0.0035401023862102754
402.4034501515269, 0.0028200974725520744
407.1445592768151, 0.0007658461652229054
409.51511383945916, 0.000969237383770416
411.97546213553676, 0.002182804987770126
414.25622296474734, 0.005412553235115025
419.04270155534925, 0.01662645820750641
421.0685742079013, 0.028234960181272806
422.830241740025, 0.039726886872408995
424.16945113580437, 0.050769577245118436
425.52982619732177, 0.06108913919617076
426.46164025836106, 0.07280701577473692
427.33019055266317, 0.08332234177364106
428.1870793231427, 0.09521201129215884
428.8713775410489, 0.10722080995296879
429.4493226616935, 0.11867173555719135
430.0804443309689, 0.1315202493917187
430.59541722297183, 0.14374987280409446
430.9284703433433, 0.1548550333367863
431.3007061837585, 0.16648901103770164
431.7513074642611, 0.17832637995716438
432.34206232030465, 0.1906612750881509
432.7126834881905, 0.20413672559083829
433.1046183334629, 0.21781869640774298
433.39698170609665, 0.23031317541789775
433.8825675580668, 0.24364111141042977
434.3135774785476, 0.2587908516033799
434.7445873990283, 0.27413236065953195
435.16020410806334, 0.2892747251269743
435.6989665086643, 0.30478741247928576
436.129976429145, 0.32100786215844646
436.53943585360173, 0.33671932531319215
436.9650581500764, 0.3525538401551591
437.3296207078164, 0.3686680179226288
437.8001398710079, 0.38468711029542757
438.19164054877785, 0.401213324773138
438.57954947721055, 0.41732190928209767
439.03929339239, 0.4341874481094181
439.4703033128707, 0.45175027983099214
439.9013132333515, 0.4694529430153176
440.33232315383225, 0.48732340395494467
440.763333074313, 0.5054455615275243
441.1943429947937, 0.5235956853926541
441.62535291527445, 0.5419136070130857
442.11974664759055, 0.5607234063671956
442.5380798057042, 0.5786744760324086
443.0021901612546, 0.5967669003789218
443.4761602208682, 0.615208324559265
443.65109954153394, 0.6291796262869706
444.0797149624565, 0.6441397283818654
444.5536850220701, 0.6628497264566783
444.72862434273577, 0.6767894427245622
445.20019990279116, 0.6915924948942338
445.3751392234569, 0.7056506566364482
445.8467147835123, 0.720651117930004
446.02165410417797, 0.7347803469568169
446.4311135286347, 0.7459668639769278
446.6681689848991, 0.7572428731331995
446.79747196104336, 0.7675145816503325
447.09917890537986, 0.7782287790629275
447.2284818815241, 0.7886446693549863
447.5301888258606, 0.7992594310607359
447.6594918020048, 0.8097747570596401
447.9611987463413, 0.8201110987862226
448.19825420260577, 0.8310291393978508
448.5646126350144, 0.8414102271925137
449.04231529688053, 0.8529174243672011
449.68883017760163, 0.8655209002098593
450.35330380500943, 0.8766253827718227
451.28715863271776, 0.8870735896686062
453.4283938145932, 0.8879082759385682
454.27549408138424, 0.8769386052483857
454.7711554899371, 0.8674971848834121
455.2380829037912, 0.856012360742765
455.63317533089855, 0.8416723113055562
456.09497167427077, 0.8257235341825981
456.21503872354754, 0.8124147750763864
456.69633313475106, 0.7983018652038145
456.7645763721605, 0.7835610188425137
457.0986090605331, 0.7684293901533104
457.45517181293076, 0.7538421719590859
457.5727199730619, 0.7427550906458205
457.70202294920614, 0.7318271064635077
457.8121699288845, 0.7215255672343213
458.07556488028945, 0.7098418716799831
458.36290482727657, 0.694568547108525
458.5886719284808, 0.6787966234927421
458.885341094526, 0.6649602094538414
459.12435568679257, 0.6528950423696055
459.2536586629368, 0.6413953028729316
459.5302233619119, 0.6289260652345146
459.7708705675137, 0.6168744575648486
459.9236831756841, 0.6056106518816896
460.1827244915286, 0.5946953231529754
460.6205758393186, 0.5824008082565869
460.80529437666746, 0.5696375250279271
461.0207993369078, 0.5594453650762705
461.2363042971482, 0.5495515122451502
461.45180925738856, 0.5399062486811436
461.77506669774914, 0.5298881012164665
462.15709821817524, 0.5179897149314395
462.2491776102779, 0.5066201458146359
462.5077835625664, 0.49565735913492726
463.0065236134084, 0.482712960868799
463.3195189128051, 0.46929446735753266
463.6565907736939, 0.45624639917176746
464.01827742025114, 0.4439553113801604
464.41914678685214, 0.43012157942326235
464.8537089868973, 0.41511443659012903
465.284718907378, 0.39958115867077515
465.7475414648466, 0.38409049605435497
466.17752517123097, 0.36883421760407054
466.6813962925549, 0.3536631697596535
467.070331435084, 0.33901415937617485
467.5356800580206, 0.3251059996436986
467.83075608050353, 0.3138093384560051
468.281658766545, 0.3017347840847593
468.7789779055612, 0.288333910362206
469.2099878260419, 0.27524568544867634
469.64099774652266, 0.2622693257053478
470.15489419017274, 0.24914094406405352
470.5389350808575, 0.23639118299882467
470.96994500133826, 0.2246080517376412
471.46299422855486, 0.2132283130599103
472.01155230916675, 0.20147230062786647
472.60419094982774, 0.18963154185476128
472.9813246302484, 0.17872095892114637
473.4931489108193, 0.17012971384970133
474.19738833446195, 0.15887927387518974
474.8718908723571, 0.14732955825052985
475.7535020733404, 0.13691592786089957
476.5730739675879, 0.1256819528897941
477.5531084296334, 0.11400535988594518
478.44078362300445, 0.10319705367937115
479.2889890434377, 0.09369998756306686
480.72970751889085, 0.08431895874452344
481.92478048022383, 0.07392566747674789
483.2343875462999, 0.06382338210627858
484.72634496334865, 0.054013667180950575
486.26361367972993, 0.04473631573227199
488.04272685149215, 0.035444048927566474
490.0660789781934, 0.027315179892952735
492.3947297985685, 0.02119988392195893
494.85507809464605, 0.015572726875478615
497.22563265729013, 0.011911684941624312
499.5961872199342, 0.010609981142920555
502.1514603199272, 0.0103542893253179
504.4091313319692, 0.016740192469941295
506.84395930380776, 0.023892498194167944
509.0784054705106, 0.032759284842740044
