Type: excitation
Name: Xe(Xenon) arc lamp
wavelength,intensity
397.46150747,0.32599958
397.57268742,0.32663825
397.68387367,0.32620681
397.79506623,0.32699456
397.90626508,0.32615503
398.01747024,0.32568837
398.12868169,0.32722803
398.23989944,0.32690662
398.35112347,0.32584406
398.46235380,0.32629634
398.57359041,0.32510137
398.68483331,0.32555442
398.79608249,0.32483819
398.90733794,0.32465236
399.01859967,0.32374159
399.12986768,0.32391751
399.24114196,0.32235263
399.35242250,0.32268185
399.46370932,0.32133724
399.57500239,0.32121018
399.68630173,0.32015541
399.79760733,0.32016073
399.90891918,0.31859794
400.02023729,0.31877312
400.13156164,0.31801809
400.24289225,0.31780984
400.35422910,0.31652369
400.46557220,0.31655193
400.57692154,0.31578891
400.68827711,0.31585861
400.79963893,0.31494563
400.91100697,0.31583666
401.02238125,0.31496846
401.13376176,0.31521441
401.24514849,0.31467526
401.35654145,0.31463868
401.46794063,0.31432795
401.57934602,0.31470204
401.69075764,0.31422746
401.80217546,0.31491149
401.91359950,0.31323726
402.02502975,0.31638171
402.13646620,0.31445610
402.24790886,0.31599339
402.35935771,0.31521611
402.47081277,0.31564512
402.58227402,0.31584767
402.69374147,0.31685109
402.80521511,0.31702137
402.91669493,0.31740725
403.02818095,0.31767058
403.13967314,0.31842527
403.25117152,0.31918687
403.36267608,0.31945118
403.47418681,0.31950591
403.58570372,0.32092151
403.69722679,0.32113452
403.80875604,0.32171779
403.92029145,0.32165289
404.03183303,0.32262487
404.14338077,0.32280947
404.25493466,0.32323983
404.36649471,0.32330176
404.47806092,0.32441251
404.58963328,0.32454365
404.70121178,0.32508413
404.81279643,0.32507409
404.92438723,0.32604911
405.03598417,0.32594247
405.14758724,0.32741268
405.25919645,0.32694457
405.37081180,0.32824247
405.48243328,0.32768019
405.59406088,0.32886531
405.70569461,0.32890024
405.81733447,0.32818539
405.92898044,0.33067773
406.04063254,0.33034538
406.15229075,0.33000190
406.26395507,0.33137697
406.37562551,0.33055552
406.48730205,0.33188618
406.59898471,0.33194211
406.71067346,0.33281151
406.82236831,0.33326567
406.93406927,0.33486152
407.04577632,0.33510899
407.15748946,0.33663622
407.26920870,0.33647278
407.38093402,0.33817478
407.49266543,0.33853170
407.60440292,0.34029649
407.71614650,0.34097775
407.82789615,0.34324375
407.93965188,0.34346025
408.05141368,0.34581278
408.16318156,0.34650771
408.27495550,0.34872917
408.38673551,0.34983765
408.49852158,0.35236937
408.61031372,0.35301068
408.72211191,0.35575126
408.83391616,0.35645709
408.94572646,0.35897953
409.05754281,0.35985950
409.16936521,0.36148808
409.28119366,0.36311571
409.39302815,0.36492737
409.50486868,0.36602886
409.61671525,0.36800528
409.72856786,0.36760123
409.84042650,0.37212429
409.95229117,0.37174105
410.06416187,0.37375940
410.17603860,0.37450866
410.28792135,0.37647363
410.39981012,0.37655339
410.51170491,0.37825840
410.62360571,0.37848251
410.73551253,0.38025995
410.84742536,0.38035428
410.95934420,0.38196783
411.07126905,0.38234157
411.18319990,0.38446498
411.29513675,0.38497928
411.40707959,0.38620696
411.51902844,0.38553954
411.63098328,0.38721228
411.74294410,0.38699950
411.85491092,0.38778058
411.96688372,0.38887529
412.07886251,0.39031503
412.19084728,0.39048285
412.30283803,0.39275312
412.41483475,0.39356955
412.52683744,0.39438536
412.63884611,0.39515489
412.75086075,0.39667509
412.86288135,0.39739436
412.97490791,0.39849628
413.08694044,0.39852208
413.19897892,0.40020478
413.31102336,0.40000317
413.42307376,0.40003781
413.53513010,0.40009016
413.64719240,0.39928386
413.75926064,0.40119792
413.87133482,0.40041846
413.98341495,0.40052886
414.09550101,0.40163906
414.20759301,0.40095960
414.31969094,0.40200820
