Type: excitation
Name: LumencorDAPI (LED)
wavelength,intensity
356.77905743,0.00032570
356.88773230,0.00295414
356.99641441,0.00102426
357.10510374,0.00166498
357.21380030,0.00098077
357.32250408,0.00168345
357.43121508,0.00102470
357.53993331,0.00184427
357.64865875,0.00115091
357.75739141,0.00191089
357.86613128,0.00042995
357.97487836,0.00311965
358.08363264,0.00106303
358.19239413,0.00186274
358.30116282,0.00109368
358.40993872,0.00178559
358.51872181,0.00114184
358.62751209,0.00180595
358.73630956,0.00109880
358.84511423,0.00212014
358.95392608,0.00028803
359.06274512,0.00307079
359.17157134,0.00113951
359.28040474,0.00160982
359.38924531,0.00122458
359.49809306,0.00164627
359.60694798,0.00109183
359.71581008,0.00171826
359.82467934,0.00104576
359.93355576,0.00194805
360.04243934,0.00026562
360.15133009,0.00310304
360.26022799,0.00117362
360.36913305,0.00183002
360.47804526,0.00110767
360.58696462,0.00168439
360.69589112,0.00116658
360.80482477,0.00172223
360.91376556,0.00099036
361.02271349,0.00205958
361.13166856,0.00004402
361.24063077,0.00307313
361.34960010,0.00123042
361.45857657,0.00177293
361.56756016,0.00130124
361.67655087,0.00176691
361.78554871,0.00109625
361.89455367,0.00172833
362.00356575,0.00124700
362.11258493,0.00212244
362.22161124,0.00014873
362.33064465,0.00302129
362.43968516,0.00127110
362.54873279,0.00178417
362.65778751,0.00129958
362.76684934,0.00169983
362.87591826,0.00118369
362.98499427,0.00172594
363.09407738,0.00118694
363.20316758,0.00202310
363.31226486,0.00011626
363.42136923,0.00317390
363.53048068,0.00115955
363.63959921,0.00170823
363.74872482,0.00125782
363.85785750,0.00172530
363.96699725,0.00120027
364.07614407,0.00188541
364.18529796,0.00117804
364.29445892,0.00208406
364.40362693,0.00022472
364.51280201,0.00330059
364.62198414,0.00119747
364.73117333,0.00186630
364.84036957,0.00127714
364.94957286,0.00183609
365.05878319,0.00118529
365.16800057,0.00188212
365.27722500,0.00138048
365.38645646,0.00207220
365.49569496,0.00006620
365.60494049,0.00327766
365.71419305,0.00130872
365.82345265,0.00205603
365.93271927,0.00137953
366.04199291,0.00187142
