Type: excitation
Name: LumencorTRITC (LED)
wavelength, intensity:
349.83902308,0.00274556
349.94722988,0.00321298
350.05544409,0.00249485
350.16366568,0.00341616
350.27189466,0.00131864
350.38013102,0.00458356
350.48837477,0.00270231
350.59662589,0.00315641
350.70488439,0.00266068
350.81315027,0.00312836
350.92142352,0.00256433
351.02970414,0.00315571
351.13799213,0.00269761
351.24628748,0.00354924
351.35459019,0.00117181
351.46290027,0.00447733
351.57121770,0.00272705
351.67954248,0.00302455
351.78787462,0.00253417
351.89621411,0.00319923
352.00456094,0.00263143
352.11291512,0.00308039
352.22127664,0.00253978
352.32964551,0.00344849
352.43802170,0.00098684
352.54640524,0.00444792
352.65479610,0.00254165
352.76319430,0.00316317
352.87159982,0.00272500
352.98001267,0.00294523
353.08843284,0.00263235
353.19686032,0.00311691
353.30529513,0.00249719
353.41373725,0.00345385
353.52218668,0.00113813
353.63064343,0.00453231
353.73910748,0.00243967
353.84757883,0.00304021
353.95605749,0.00247337
354.06454344,0.00307903
354.17303670,0.00246681
354.28153725,0.00308810
354.39004509,0.00257837
354.49856022,0.00328435
354.60708263,0.00106122
354.71561234,0.00430666
354.82414932,0.00264359
354.93269358,0.00298923
355.04124513,0.00245279
355.14980394,0.00313000
355.25837003,0.00262161
355.36694339,0.00303037
355.47552401,0.00256410
355.58411190,0.00315757
355.69270705,0.00117066
355.80130946,0.00435181
355.90991913,0.00251453
356.01853605,0.00306382
356.12716023,0.00258331
356.23579165,0.00298245
356.34443033,0.00228699
356.45307624,0.00297637
356.56172940,0.00248929
356.67038980,0.00322865
356.77905743,0.00094082
356.88773230,0.00440882
356.99641441,0.00249651
357.10510374,0.00292118
357.21380030,0.00232840
357.32250408,0.00289075
357.43121508,0.00230991
357.53993331,0.00295132
357.64865875,0.00245956
357.75739141,0.00309166
357.86613128,0.00103338
357.97487836,0.00432020
358.08363264,0.00240809
358.19239413,0.00308159
358.30116282,0.00241281
358.40993872,0.00295764
358.51872181,0.00239714
358.62751209,0.00292935
358.73630956,0.00228374
