Type: excitation
Name: Lumencor-Cy5 (LED)
wavelength,intensity
372.72086916,0.00135885
372.83057344,0.00044738
372.94028458,0.00252488
373.05000258,0.00182732
373.15972745,0.00113256
373.26945918,0.00178387
373.37919776,0.00107397
373.48894320,0.00176376
373.59869549,0.00099904
373.70845463,0.00170440
373.81822061,0.00103110
373.92799344,0.00175109
374.03777311,0.00105980
374.14755962,0.00203847
374.25735297,-0.00031814
374.36715315,0.00318517
374.47696017,0.00114187
374.58677401,0.00177208
374.69659468,0.00101916
374.80642218,0.00168591
374.91625649,0.00104965
375.02609763,0.00174572
375.13594558,0.00105341
375.24580034,0.00183644
375.35566192,0.00117131
375.46553031,0.00180327
375.57540550,0.00128188
375.68528750,0.00035156
375.79517630,0.00236912
375.90507190,0.00175071
376.01497430,0.00103115
376.12488349,0.00175388
376.23479947,0.00104020
376.34472224,0.00181563
376.45465180,0.00105178
376.56458814,0.00172767
376.67453127,0.00102720
376.78448117,0.00179236
376.89443785,0.00108133
377.00440130,0.00203360
377.11437153,-0.00027364
377.22434852,0.00309858
377.33433229,0.00107126
377.44432281,0.00169902
377.55432010,0.00107220
377.66432415,0.00178308
377.77433495,0.00111736
377.88435251,0.00177424
377.99437682,0.00103357
378.10440788,0.00166618
378.21444568,0.00101731
378.32449023,0.00169400
378.43454152,0.00134178
378.54459955,0.00037036
378.65466432,0.00235467
378.76473582,0.00177215
378.87481406,0.00106018
378.98489902,0.00175951
379.09499071,0.00105043
379.20508912,0.00179657
379.31519425,0.00105311
379.42530611,0.00178240
379.53542468,0.00105400
379.64554996,0.00180585
379.75568196,0.00107297
379.86582067,0.00200902
379.97596608,-0.00032640
380.08611820,0.00307000
380.19627701,0.00108174
380.30644253,0.00178551
380.41661475,0.00104778
380.52679365,0.00172489
380.63697925,0.00107167
380.74717154,0.00172536
380.85737052,0.00106446
380.96757618,0.00174693
381.07778852,0.00108849
381.18800754,0.00170332
381.29823324,0.00131617
381.40846561,0.00043010
381.51870465,0.00239183
381.62895037,0.00174473
381.73920274,0.00107000
381.84946179,0.00174937
381.95972749,0.00106538
382.06999986,0.00172735
382.18027888,0.00103272
382.29056455,0.00175911
382.40085688,0.00112493
382.51115585,0.00176455
382.62146147,0.00103525
382.73177374,0.00200610
382.84209265,-0.00031314
382.95241819,0.00314797
383.06275038,0.00106912
383.17308919,0.00178895
383.28343464,0.00106834
383.39378672,0.00181594
383.50414543,0.00105277
383.61451076,0.00175202
383.72488271,0.00105592
383.83526128,0.00177542
383.94564646,0.00106474
384.05603826,0.00176296
384.16643667,0.00132100
384.27684169,0.00038520
384.38725332,0.00244683
384.49767155,0.00179897
384.60809639,0.00104252
384.71852782,0.00177645
384.82896585,0.00108448
384.93941047,0.00175485
385.04986168,0.00104326
385.16031949,0.00173686
385.27078388,0.00103888
385.38125485,0.00170006
385.49173241,0.00106533
385.60221654,0.00203746
385.71270725,-0.00023497
385.82320454,0.00309554
385.93370840,0.00111175
386.04421882,0.00176641
386.15473581,0.00107667
386.26525937,0.00178595
386.37578949,0.00108715
386.48632617,0.00179667
386.59686940,0.00106302
386.70741919,0.00178310
386.81797553,0.00107578
386.92853842,0.00175860
387.03910785,0.00129287
387.14968383,0.00040603
387.26026635,0.00240766
387.37085541,0.00179103
387.48145100,0.00109613
387.59205313,0.00176520
387.70266180,0.00105356
387.81327699,0.00172675
387.92389870,0.00111796
388.03452694,0.00179468
388.14516171,0.00111805
388.25580299,0.00175203
388.36645079,0.00106188
388.47710510,0.00196211
388.58776592,-0.00031191
388.69843325,0.00316226
388.80910709,0.00116176
388.91978744,0.00171577
389.03047428,0.00111650
389.14116762,0.00173745
389.25186746,0.00105977
389.36257380,0.00178230
389.47328662,0.00106342
389.58400594,0.00171780
389.69473174,0.00105090
389.80546402,0.00176771
389.91620279,0.00133246
390.02694804,0.00040758
390.13769976,0.00242656
390.24845795,0.00175190
390.35922262,0.00107053
390.46999376,0.00174057
390.58077136,0.00107813
390.69155543,0.00178321
390.80234595,0.00105679
390.91314294,0.00175793
391.02394638,0.00106864
391.13475628,0.00180420
391.24557263,0.00110520
391.35639543,0.00199405
391.46722467,-0.00027167
391.57806036,0.00316242
391.68890249,0.00111133
391.79975106,0.00171105
391.91060606,0.00110953
392.02146750,0.00182525
392.13233537,0.00107485
392.24320967,0.00175548
392.35409040,0.00103404
392.46497755,0.00173482
392.57587112,0.00108807
392.68677111,0.00181192
392.79767752,0.00139621
392.90859034,0.00042498
393.01950957,0.00240601
393.13043521,0.00182190
393.24136726,0.00110157
393.35230571,0.00176521
393.46325056,0.00112035
393.57420181,0.00173779
393.68515946,0.00102426
393.79612350,0.00179229
393.90709393,0.00112345
