Type: excitation
Name: Halogen lamp
wavelength, intensity:
355.80130946,0.02618583
355.90991913,0.02610094
356.01853605,0.02624392
356.12716023,0.02592288
356.23579165,0.02700927
356.34443033,0.02610795
356.45307624,0.02688814
356.56172940,0.02600157
356.67038980,0.02689442
356.77905743,0.02623019
356.88773230,0.02696889
356.99641441,0.02588499
357.10510374,0.02681280
357.21380030,0.02644365
357.32250408,0.02713963
357.43121508,0.02601911
357.53993331,0.02718040
357.64865875,0.02654157
357.75739141,0.02688837
357.86613128,0.02621758
357.97487836,0.02667954
358.08363264,0.02646369
358.19239413,0.02723976
358.30116282,0.02665553
358.40993872,0.02705939
358.51872181,0.02695408
358.62751209,0.02749750
358.73630956,0.02634172
358.84511423,0.02763481
358.95392608,0.02659320
359.06274512,0.02755885
359.17157134,0.02683349
359.28040474,0.02751754
359.38924531,0.02693460
359.49809306,0.02816983
359.60694798,0.02668550
359.71581008,0.02784850
359.82467934,0.02650624
359.93355576,0.02778960
360.04243934,0.02728868
360.15133009,0.02760349
360.26022799,0.02912152
360.36913305,0.02803879
360.47804526,0.02765814
360.58696462,0.02860275
360.69589112,0.02732722
360.80482477,0.02840243
360.91376556,0.02703303
361.02271349,0.02843986
361.13166856,0.02771780
361.24063077,0.02832942
361.34960010,0.02765544
361.45857657,0.02876369
361.56756016,0.02805922
361.67655087,0.02842347
361.78554871,0.02814930
361.89455367,0.02885997
362.00356575,0.02785680
362.11258493,0.02889951
362.22161124,0.02794504
362.33064465,0.02859843
362.43968516,0.02837067
362.54873279,0.02901266
362.65778751,0.02830268
362.76684934,0.02874963
362.87591826,0.02870998
362.98499427,0.02924075
363.09407738,0.02862034
363.20316758,0.02908199
363.31226486,0.02893241
363.42136923,0.02934070
363.53048068,0.02859819
363.63959921,0.02948772
363.74872482,0.02908420
363.85785750,0.02945866
363.96699725,0.02861957
364.07614407,0.03020862
364.18529796,0.02900621
364.29445892,0.02992177
364.40362693,0.02911503
364.51280201,0.02998160
364.62198414,0.02944459
364.73117333,0.03017764
364.84036957,0.02979435
364.94957286,0.03059960
365.05878319,0.03000493
365.16800057,0.03048432
365.27722500,0.02984045
365.38645646,0.03038809
365.49569496,0.02984768
365.60494049,0.03051606
365.71419305,0.03028590
365.82345265,0.03047948
365.93271927,0.03047560
366.04199291,0.03113365
366.15127358,0.03030606
366.26056127,0.03072464
366.36985597,0.03034604
366.47915769,0.03139924
366.58846642,0.03037679
366.69778216,0.03112676
366.80710491,0.03068048
366.91643466,0.03132203
367.02577141,0.03081192
367.13511517,0.03147303
367.24446591,0.03131376
367.35382366,0.03173416
367.46318839,0.03155746
367.57256012,0.03240090
367.68193883,0.03156125
367.79132453,0.03226423
367.90071721,0.03184962
368.01011686,0.03278096
368.11952350,0.03228530
368.22893711,0.03292327
368.33835769,0.03279298
368.44778524,0.03364905
368.55721976,0.03276767
368.66666124,0.03368864
368.77610968,0.03290486
368.88556508,0.03406840
368.99502744,0.03376999
369.10449676,0.03492937
369.21397303,0.03417880
369.32345624,0.03556414
369.43294640,0.03551575
369.54244351,0.03640819
369.65194756,0.03625764
369.76145855,0.03732667
369.87097647,0.03724228
369.98050133,0.03848190
370.09003312,0.03866321
370.19957184,0.03922899
370.30911749,0.03971537
370.41867006,0.04062159
370.52822955,0.04002147
370.63779597,0.04134967
370.74736930,0.04110070
370.85694954,0.04226180
370.96653670,0.04090360
371.07613076,0.04184286
371.18573173,0.04078915
371.29533961,0.04194061
371.40495439,0.04056238
371.51457607,0.04102047
371.62420464,0.03978056
371.73384011,0.04036498
371.84348247,0.03916996
371.95313172,0.03998176
372.06278786,0.03900151
372.17245088,0.04012372
372.28212078,0.03916053
372.39179756,0.04053027
372.50148122,0.04016774
372.61117176,0.04088271
372.72086916,0.04067559
372.83057344,0.04123215
372.94028458,0.04059058
373.05000258,0.04177196
373.15972745,0.04066511
373.26945918,0.04152282
373.37919776,0.04058459
373.48894320,0.04154001
373.59869549,0.04087846
373.70845463,0.04154610
373.81822061,0.04072031
373.92799344,0.04152123
374.03777311,0.04083360
374.14755962,0.04233956
374.25735297,0.04137659
374.36715315,0.04193079
374.47696017,0.04138557
374.58677401,0.04192522
374.69659468,0.04199626
374.80642218,0.04239923
374.91625649,0.04121902
375.02609763,0.04250534
375.13594558,0.04156792
375.24580034,0.04241376
375.35566192,0.04196846
375.46553031,0.04311891
375.57540550,0.04196603
375.68528750,0.04316892
375.79517630,0.04236017
375.90507190,0.04320942
376.01497430,0.04253735
376.12488349,0.04343951
376.23479947,0.04257042
376.34472224,0.04331360
376.45465180,0.04260124
376.56458814,0.04409692
376.67453127,0.04298246
376.78448117,0.04396748
376.89443785,0.04322025
377.00440130,0.04388054
377.11437153,0.04335511
377.22434852,0.04411980
377.33433229,0.04329709
377.44432281,0.04430290
377.55432010,0.04363292
377.66432415,0.04457141
377.77433495,0.04388561
377.88435251,0.04465611
377.99437682,0.04433324
378.10440788,0.04505818
378.21444568,0.04430286
378.32449023,0.04530165
378.43454152,0.04461591
378.54459955,0.04539931
378.65466432,0.04490299
378.76473582,0.04583539
378.87481406,0.04520682
378.98489902,0.04594001
379.09499071,0.04513455
379.20508912,0.04621727
379.31519425,0.04554040
379.42530611,0.04631720
379.53542468,0.04558110
379.64554996,0.04639208
379.75568196,0.04579667
379.86582067,0.04669690
379.97596608,0.04629752
380.08611820,0.04692766
380.19627701,0.04642454
380.30644253,0.04721569
380.41661475,0.04687193
380.52679365,0.04739700
380.63697925,0.04693477
380.74717154,0.04777907
380.85737052,0.04753162
380.96757618,0.04832136
381.07778852,0.04780682
381.18800754,0.04812352
381.29823324,0.04779709
381.40846561,0.04849120
381.51870465,0.04787521
381.62895037,0.04870692
381.73920274,0.04785874
381.84946179,0.04912845
381.95972749,0.04836401
382.06999986,0.04934556
382.18027888,0.04919824
382.29056455,0.04958990
382.40085688,0.04887639
382.51115585,0.04937246
382.62146147,0.04908812
382.73177374,0.05031072
382.84209265,0.04929253
382.95241819,0.04991568
383.06275038,0.04946912
383.17308919,0.05036333
383.28343464,0.05004896
383.39378672,0.05073564
383.50414543,0.05009740
383.61451076,0.05135530
383.72488271,0.05068767
383.83526128,0.05134120
383.94564646,0.05077674
384.05603826,0.05179055
384.16643667,0.05079078
384.27684169,0.05165720
384.38725332,0.05168514
384.49767155,0.05213591
384.60809639,0.05143505
384.71852782,0.05197694
384.82896585,0.05175501
384.93941047,0.05273951
385.04986168,0.05193580
385.16031949,0.05283548
385.27078388,0.05188077
385.38125485,0.05315938
385.49173241,0.05257351
385.60221654,0.05326511
385.71270725,0.05253152
385.82320454,0.05334564
385.93370840,0.05300881
386.04421882,0.05401319
386.15473581,0.05352155
386.26525937,0.05445235
386.37578949,0.05383714
386.48632617,0.05445415
386.59686940,0.05427838
386.70741919,0.05485789
386.81797553,0.05398752
386.92853842,0.05535230
387.03910785,0.05456791
387.14968383,0.05531819
387.26026635,0.05446152
387.37085541,0.05539761
387.48145100,0.05498224
387.59205313,0.05566136
387.70266180,0.05496263
387.81327699,0.05559201
387.92389870,0.05524942
388.03452694,0.05659440
388.14516171,0.05582637
388.25580299,0.05690628
388.36645079,0.05549684
388.47710510,0.05648704
388.58776592,0.05590959
388.69843325,0.05720125
388.80910709,0.05628081
388.91978744,0.05759565
389.03047428,0.05651289
389.14116762,0.05763001
389.25186746,0.05706217
389.36257380,0.05800222
389.47328662,0.05722974
389.58400594,0.05757921
389.69473174,0.05760204
389.80546402,0.05871439
389.91620279,0.05752632
390.02694804,0.05824839
390.13769976,0.05792131
390.24845795,0.05905727
390.35922262,0.05842816
390.46999376,0.05882109
390.58077136,0.05881166
390.69155543,0.05947717
390.80234595,0.05861119
390.91314294,0.05947745
391.02394638,0.05926695
391.13475628,0.06037747
391.24557263,0.05980780
391.35639543,0.06022959
391.46722467,0.05970510
391.57806036,0.06113406
391.68890249,0.06012733
391.79975106,0.06060386
391.91060606,0.06067628
392.02146750,0.06124885
392.13233537,0.06083475
392.24320967,0.06169713
392.35409040,0.06117776
392.46497755,0.06232056
392.57587112,0.06146402
392.68677111,0.06209007
392.79767752,0.06187589
392.90859034,0.06248626
393.01950957,0.06197503
393.13043521,0.06289309
393.24136726,0.06225744
393.35230571,0.06283904
393.46325056,0.06239675
393.57420181,0.06372218
393.68515946,0.06252612
393.79612350,0.06355818
393.90709393,0.06321246
394.01807076,0.06395628
394.12905396,0.06354031
394.24004356,0.06437394
394.35103953,0.06360501
394.46204188,0.06490527
394.57305061,0.06399365
394.68406571,0.06476790
394.79508719,0.06407528
394.90611503,0.06538124
395.01714924,0.06451155
395.12818981,0.06549951
395.23923675,0.06511142
395.35029004,0.06592188
395.46134969,0.06537149
395.57241569,0.06654032
395.68348805,0.06608907
395.79456675,0.06650401
395.90565180,0.06617893
396.01674320,0.06711566
396.12784093,0.06617048
396.23894501,0.06785876
396.35005542,0.06713585
396.46117216,0.06796446
396.57229524,0.06704564
396.68342464,0.06804183
396.79456037,0.06783441
396.90570243,0.06899932
397.01685081,0.06835832
397.12800550,0.06914287
397.23916651,0.06812527
397.35033384,0.06937590
397.46150747,0.06895113
397.57268742,0.06946810
397.68387367,0.06911236
397.79506623,0.06994887
397.90626508,0.06998152
398.01747024,0.07033426
398.12868169,0.06998988
398.23989944,0.07052093
398.35112347,0.07039426
398.46235380,0.07159492
398.57359041,0.07063537
398.68483331,0.07196366
398.79608249,0.07076877
398.90733794,0.07209649
399.01859967,0.07173080
399.12986768,0.07265192
399.24114196,0.07180110
399.35242250,0.07268188
399.46370932,0.07249537
399.57500239,0.07334451
399.68630173,0.07289400
399.79760733,0.07377756
399.90891918,0.07304634
400.02023729,0.07405914
400.13156164,0.07364596
400.24289225,0.07406730
400.35422910,0.07410988
400.46557220,0.07468413
400.57692154,0.07438263
400.68827711,0.07522817
400.79963893,0.07510925
400.91100697,0.07602722
401.02238125,0.07531550
401.13376176,0.07672402
401.24514849,0.07600022
401.35654145,0.07669200
401.46794063,0.07593766
401.57934602,0.07689646
401.69075764,0.07629387
401.80217546,0.07765450
401.91359950,0.07714130
402.02502975,0.07764546
402.13646620,0.07708765
402.24790886,0.07886365
402.35935771,0.07790117
402.47081277,0.07923724
402.58227402,0.07845077
402.69374147,0.07926399
402.80521511,0.07876123
402.91669493,0.07980246
403.02818095,0.07915680
403.13967314,0.08016921
403.25117152,0.08015671
403.36267608,0.08044606
403.47418681,0.08010340
403.58570372,0.08111210
403.69722679,0.08057278
403.80875604,0.08150478
403.92029145,0.08082686
404.03183303,0.08183376
404.14338077,0.08187215
404.25493466,0.08224798
404.36649471,0.08199022
404.47806092,0.08259304
404.58963328,0.08243803
404.70121178,0.08365237
404.81279643,0.08328862
404.92438723,0.08381998
405.03598417,0.08349382
405.14758724,0.08420967
405.25919645,0.08338341
405.37081180,0.08458233
405.48243328,0.08369732
405.59406088,0.08451906
405.70569461,0.08441195
405.81733447,0.08530064
405.92898044,0.08467838
406.04063254,0.08517850
406.15229075,0.08502584
406.26395507,0.08568949
406.37562551,0.08507085
406.48730205,0.08618512
406.59898471,0.08561142
406.71067346,0.08652714
406.82236831,0.08639766
406.93406927,0.08739775
407.04577632,0.08675802
407.15748946,0.08784024
407.26920870,0.08656809
407.38093402,0.08772639
407.49266543,0.08770426
407.60440292,0.08826267
407.71614650,0.08787259
407.82789615,0.08879334
407.93965188,0.08814578
408.05141368,0.08924732
408.16318156,0.08848034
408.27495550,0.08927826
408.38673551,0.08859007
408.49852158,0.08957438
408.61031372,0.08894127
408.72211191,0.09003443
408.83391616,0.08986289
408.94572646,0.09045994
409.05754281,0.09004958
409.16936521,0.09111572
409.28119366,0.09047237
409.39302815,0.09128465
409.50486868,0.09145083
409.61671525,0.09173865
409.72856786,0.09129144
409.84042650,0.09237095
409.95229117,0.09140944
410.06416187,0.09201614
410.17603860,0.09213319
410.28792135,0.09336773
410.39981012,0.09215390
410.51170491,0.09310144
410.62360571,0.09238906
410.73551253,0.09353695
410.84742536,0.09294542
410.95934420,0.09394294
411.07126905,0.09337827
411.18319990,0.09441508
411.29513675,0.09369553
411.40707959,0.09438528
411.51902844,0.09462894
411.63098328,0.09556729
411.74294410,0.09461677
411.85491092,0.09560120
411.96688372,0.09478788
412.07886251,0.09628090
412.19084728,0.09550504
412.30283803,0.09643067
412.41483475,0.09573979
412.52683744,0.09738534
412.63884611,0.09632581
412.75086075,0.09703390
412.86288135,0.09683773
412.97490791,0.09790298
413.08694044,0.09741357
413.19897892,0.09792156
413.31102336,0.09773548
413.42307376,0.09822167
413.53513010,0.09785488
413.64719240,0.09924970
413.75926064,0.09895354
413.87133482,0.09959815
413.98341495,0.09921258
414.09550101,0.09975974
414.20759301,0.09917030
414.31969094,0.10039513
414.43179480,0.09948534
414.54390459,0.10068085
414.65602031,0.10050537
414.76814195,0.10114154
414.88026952,0.10062980
414.99240300,0.10149287
415.10454239,0.10161867
415.21668770,0.10238335
415.32883892,0.10245427
415.44099605,0.10289715
415.55315909,0.10222142
415.66532803,0.10317879
415.77750287,0.10275227
415.88968361,0.10408125
416.00187024,0.10373413
416.11406277,0.10419594
416.22626119,0.10399333
416.33846550,0.10503107
416.45067569,0.10417132
416.56289177,0.10533875
416.67511372,0.10505713
416.78734156,0.10593429
416.89957527,0.10581030
417.01181486,0.10646381
417.12406032,0.10606320
417.23631164,0.10714123
417.34856883,0.10668494
417.46083189,0.10754084
417.57310080,0.10694405
417.68537557,0.10788964
417.79765620,0.10763627
417.90994269,0.10871726
418.02223502,0.10822502
418.13453320,0.10919976
418.24683723,0.10900579
418.35914710,0.10974195
418.47146282,0.10964720
418.58378437,0.11041513
418.69611176,0.10976781
418.80844498,0.11149873
418.92078403,0.11089749
419.03312891,0.11189292
419.14547961,0.11112599
419.25783614,0.11218198
419.37019849,0.11169513
419.48256666,0.11289810
419.59494065,0.11266881
419.70732044,0.11334166
419.81970605,0.11307833
419.93209747,0.11485578
420.04449469,0.11382145
420.15689772,0.11472397
420.26930655,0.11409980
420.38172117,0.11533641
420.49414159,0.11467841
420.60656781,0.11583692
420.71899981,0.11583759
420.83143761,0.11638462
420.94388119,0.11662924
421.05633055,0.11746034
421.16878570,0.11691759
421.28124662,0.11849941
421.39371332,0.11782493
421.50618579,0.11851829
421.61866403,0.11842371
421.73114804,0.11968665
421.84363782,0.11904832
421.95613336,0.12002870
422.06863466,0.11973731
422.18114172,0.12059034
422.29365454,0.12033088
422.40617310,0.12172546
422.51869742,0.12112559
422.63122749,0.12203728
422.74376331,0.12176054
422.85630486,0.12239503
422.96885216,0.12279434
423.08140520,0.12328241
423.19396397,0.12311402
423.30652847,0.12418026
423.41909871,0.12376309
423.53167468,0.12503733
423.64425637,0.12444331
423.75684378,0.12592584
423.86943691,0.12493396
423.98203577,0.12647269
424.09464034,0.12576841
424.20725062,0.12702572
424.31986661,0.12680527
424.43248831,0.12823765
424.54511572,0.12694849
424.65774883,0.12873869
424.77038764,0.12772723
424.88303215,0.12884607
424.99568235,0.12854122
425.10833825,0.12977945
425.22099984,0.12921372
425.33366712,0.13044318
425.44634008,0.12986183
425.55901873,0.13119405
425.67170306,0.13064031
425.78439306,0.13148235
425.89708874,0.13126258
426.00979010,0.13255506
426.12249712,0.13196389
426.23520982,0.13276398
426.34792818,0.13265005
426.46065220,0.13331573
426.57338188,0.13342385
426.68611722,0.13419251
426.79885822,0.13385283
426.91160487,0.13504305
427.02435717,0.13430843
427.13711512,0.13552061
427.24987872,0.13577515
427.36264796,0.13665260
427.47542284,0.13570454
427.58820336,0.13683169
427.70098951,0.13645941
427.81378130,0.13765296
427.92657871,0.13744853
428.03938176,0.13876379
428.15219043,0.13854507
428.26500473,0.13925731
428.37782464,0.13874556
428.49065017,0.13941290
428.60348132,0.13922240
428.71631809,0.14061032
428.82916046,0.13977159
428.94200844,0.14056233
429.05486203,0.14026769
429.16772122,0.14179066
429.28058601,0.14120999
429.39345640,0.14231702
429.50633238,0.14153796
429.61921396,0.14329688
429.73210113,0.14278566
429.84499389,0.14357470
429.95789223,0.14329625
430.07079616,0.14424392
430.18370567,0.14422259
430.29662075,0.14550522
430.40954141,0.14475542
430.52246765,0.14548872
430.63539945,0.14500920
430.74833682,0.14557958
430.86127976,0.14694574
430.97422826,0.14619440
431.08718233,0.14717669
431.20014195,0.14700410
431.31310712,0.14782865
431.42607785,0.14846561
431.53905413,0.14901775
431.65203596,0.14874861
431.76502333,0.14951498
431.87801625,0.14864149
431.99101471,0.14976575
432.10401870,0.14984837
432.21702824,0.15047186
432.33004330,0.15014439
432.44306390,0.15161321
432.55609002,0.15124101
432.66912167,0.15245388
432.78215884,0.15144783
432.89520153,0.15248058
433.00824974,0.15279787
433.12130347,0.15352010
433.23436271,0.15300932
433.34742746,0.15396003
433.46049772,0.15411002
433.57357348,0.15466960
433.68665475,0.15422435
433.79974152,0.15549113
433.91283379,0.15533477
434.02593155,0.15627119
434.13903480,0.15566395
434.25214355,0.15634421
434.36525778,0.15692794
434.47837750,0.15736366
434.59150270,0.15724356
434.70463339,0.15842976
434.81776955,0.15765290
434.93091118,0.15898886
435.04405829,0.15816519
435.15721087,0.15938244
435.27036892,0.15956538
435.38353244,0.16042154
435.49670141,0.16064263
435.60987585,0.16446274
435.72305575,0.16571994
435.83624110,0.16575436
435.94943190,0.16418940
436.06262816,0.16583040
436.17582986,0.16373230
436.28903701,0.16482263
436.40224960,0.16350201
436.51546764,0.16512627
436.62869111,0.16469484
436.74192001,0.16592069
436.85515435,0.16483077
436.96839412,0.16634751
437.08163932,0.16538736
437.19488994,0.16627484
437.30814599,0.16670667
437.42140746,0.16665260
437.53467434,0.16612373
437.64794664,0.16781855
437.76122435,0.16764558
437.87450748,0.16837056
437.98779601,0.16788201
438.10108995,0.16914360
438.21438929,0.16911222
438.32769403,0.17005857
438.44100417,0.16993650
438.55431971,0.17103367
438.66764063,0.17035158
438.78096695,0.17161663
438.89429866,0.17150214
439.00763575,0.17238872
439.12097823,0.17209195
439.23432608,0.17380571
439.34767931,0.17333230
439.46103792,0.17430217
439.57440191,0.17345428
439.68777126,0.17507458
439.80114598,0.17469206
439.91452607,0.17597045
440.02791152,0.17537194
440.14130232,0.17670605
440.25469849,0.17628673
440.36810002,0.17703952
440.48150689,0.17714266
440.59491912,0.17809385
440.70833669,0.17775041
440.82175961,0.17897883
440.93518788,0.17871999
441.04862148,0.18013256
441.16206042,0.17965587
441.27550470,0.18104051
441.38895431,0.18086678
441.50240925,0.18211481
441.61586952,0.18168939
441.72933511,0.18368477
441.84280603,0.18269828
441.95628227,0.18405260
442.06976382,0.18326491
442.18325069,0.18502823
442.29674288,0.18438157
442.41024037,0.18523690
442.52374317,0.18539073
442.63725128,0.18632346
442.75076469,0.18623869
442.86428340,0.18775018
442.97780741,0.18717885
443.09133672,0.18822809
443.20487132,0.18839760
443.31841120,0.18895870
443.43195638,0.18919728
443.54550684,0.19075737
443.65906259,0.19043706
443.77262361,0.19131076
443.88618991,0.19164249
443.99976149,0.19263595
444.11333834,0.19191672
444.22692046,0.19407657
444.34050785,0.19313759
444.45410051,0.19484901
444.56769843,0.19412774
444.68130160,0.19577680
444.79491004,0.19599198
444.90852373,0.19696878
445.02214268,0.19571021
445.13576687,0.19741715
445.24939631,0.19642393
445.36303100,0.19681089
445.47667093,0.19668800
445.59031611,0.19756847
445.70396652,0.19690787
445.81762216,0.19827949
445.93128304,0.19747358
446.04494915,0.19842790
446.15862048,0.19821477
446.27229704,0.19977843
446.38597883,0.19874804
446.49966583,0.19998171
446.61335805,0.19978393
446.72705549,0.20099912
446.84075814,0.20066955
446.95446600,0.20172200
447.06817907,0.20186457
447.18189735,0.20264237
447.29562083,0.20246308
447.40934950,0.20390085
447.52308338,0.20346458
447.63682245,0.20428349
447.75056671,0.20446819
447.86431617,0.20583220
447.97807081,0.20532109
448.09183064,0.20640381
448.20559565,0.20605421
448.31936584,0.20714654
448.43314121,0.20692048
448.54692175,0.20755185
448.66070747,0.20693150
448.77449835,0.20820400
448.88829441,0.20756062
449.00209563,0.20829921
449.11590201,0.20813329
449.22971355,0.20890697
449.34353026,0.20894482
449.45735211,0.20975897
449.57117912,0.20884719
