Type: excitation
Name: Hg(murcury) arc lamp
wavelength, intensity:
341.52949557,0.00530192
341.63712566,0.00462819
341.74476334,0.00532327
341.85240860,0.00466235
341.96006144,0.00531263
342.06772185,0.00465144
342.17538984,0.00534801
342.28306541,0.00474032
342.39074854,0.00540473
342.49843924,0.00470275
342.60613751,0.00541672
342.71384333,0.00481533
342.82155672,0.00541816
342.92927767,0.00486544
343.03700617,0.00548514
343.14474222,0.00489832
343.25248582,0.00565225
343.36023697,0.00501594
343.46799567,0.00562278
343.57576191,0.00505040
343.68353568,0.00575929
343.79131700,0.00513229
343.89910585,0.00579552
344.00690223,0.00509863
344.11470614,0.00584224
344.22251758,0.00518337
344.33033654,0.00589898
344.43816303,0.00517163
344.54599704,0.00591931
344.65383856,0.00535987
344.76168760,0.00602192
344.86954415,0.00534522
344.97740821,0.00613592
345.08527978,0.00547612
345.19315885,0.00617226
345.30104543,0.00556376
345.40893950,0.00622866
345.51684107,0.00572373
345.62475014,0.00631825
345.73266670,0.00570076
345.84059075,0.00638526
345.94852229,0.00574813
346.05646131,0.00635535
346.16440781,0.00580133
346.27236180,0.00647443
346.38032326,0.00591149
346.48829219,0.00661070
346.59626860,0.00585349
346.70425248,0.00655521
346.81224383,0.00600071
346.92024264,0.00658096
347.02824891,0.00599121
347.13626264,0.00670372
347.24428383,0.00608928
347.35231248,0.00676230
347.46034857,0.00614439
347.56839212,0.00686266
347.67644311,0.00609752
347.78450155,0.00681239
347.89256743,0.00621614
348.00064075,0.00698155
348.10872151,0.00635899
348.21680971,0.00700631
348.32490533,0.00652692
348.43300839,0.00713470
348.54111887,0.00654970
348.64923678,0.00724083
348.75736210,0.00668053
348.86549485,0.00732651
348.97363502,0.00673447
349.08178260,0.00752367
349.18993760,0.00678792
349.29810000,0.00758061
349.40626981,0.00693378
349.51444703,0.00772840
349.62263164,0.00696003
349.73082366,0.00770045
349.83902308,0.00704215
349.94722988,0.00775561
350.05544409,0.00706204
350.16366568,0.00774952
350.27189466,0.00715319
350.38013102,0.00782953
350.48837477,0.00720758
350.59662589,0.00792649
350.70488439,0.00729150
350.81315027,0.00791941
350.92142352,0.00728367
351.02970414,0.00798940
351.13799213,0.00735508
351.24628748,0.00807023
351.35459019,0.00739880
351.46290027,0.00816519
351.57121770,0.00760158
351.67954248,0.00823127
351.78787462,0.00759897
351.89621411,0.00835927
352.00456094,0.00774286
352.11291512,0.00855170
352.22127664,0.00788313
352.32964551,0.00861876
352.43802170,0.00796592
352.54640524,0.00863668
352.65479610,0.00807533
352.76319430,0.00879002
352.87159982,0.00818078
352.98001267,0.00886744
353.08843284,0.00830392
353.19686032,0.00902896
353.30529513,0.00836129
353.41373725,0.00910749
353.52218668,0.00857886
353.63064343,0.00934717
353.73910748,0.00868048
353.84757883,0.00940559
353.95605749,0.00891269
354.06454344,0.00976382
354.17303670,0.00927918
354.28153725,0.01019012
354.39004509,0.00989453
354.49856022,0.01099024
354.60708263,0.01111164
354.71561234,0.01303333
354.82414932,0.01389561
354.93269358,0.01559992
355.04124513,0.01501816
355.14980394,0.01520051
355.25837003,0.01410759
355.36694339,0.01446363
355.47552401,0.01368894
355.58411190,0.01413551
355.69270705,0.01314107
355.80130946,0.01319063
355.90991913,0.01228764
356.01853605,0.01271926
356.12716023,0.01223203
356.23579165,0.01317074
356.34443033,0.01268896
356.45307624,0.01383405
356.56172940,0.01367959
356.67038980,0.01479270
356.77905743,0.01437673
356.88773230,0.01519996
356.99641441,0.01445260
357.10510374,0.01526215
357.21380030,0.01476422
357.32250408,0.01528226
357.43121508,0.01459670
357.53993331,0.01537743
357.64865875,0.01460378
357.75739141,0.01522004
357.86613128,0.01472523
357.97487836,0.01542075
358.08363264,0.01488086
358.19239413,0.01581929
358.30116282,0.01538094
358.40993872,0.01612972
358.51872181,0.01587297
358.62751209,0.01674297
358.73630956,0.01622605
358.84511423,0.01727145
358.95392608,0.01679372
359.06274512,0.01792381
359.17157134,0.01757805
359.28040474,0.01852852
359.38924531,0.01833180
359.49809306,0.01952501
359.60694798,0.01905824
359.71581008,0.02032343
359.82467934,0.02003219
359.93355576,0.02132239
360.04243934,0.02127327
360.15133009,0.02234234
360.26022799,0.02265616
360.36913305,0.02369654
360.47804526,0.02378231
360.58696462,0.02513307
360.69589112,0.02514516
360.80482477,0.02655277
360.91376556,0.02667813
361.02271349,0.02834842
361.13166856,0.02858150
361.24063077,0.03019510
361.34960010,0.03063840
361.45857657,0.03252682
361.56756016,0.03294819
361.67655087,0.03498871
361.78554871,0.03569888
361.89455367,0.03784767
362.00356575,0.03870550
362.11258493,0.04105300
362.22161124,0.04218946
362.33064465,0.04463150
362.43968516,0.04612398
362.54873279,0.04893157
362.65778751,0.05056135
362.76684934,0.05389426
362.87591826,0.05602552
362.98499427,0.05986034
363.09407738,0.06242401
363.20316758,0.06679619
363.31226486,0.07019883
363.42136923,0.07536497
363.53048068,0.07933951
363.63959921,0.08536038
363.74872482,0.09027216
363.85785750,0.09702718
363.96699725,0.10285401
364.07614407,0.11065995
364.18529796,0.11751704
364.29445892,0.12619952
364.40362693,0.13348265
364.51280201,0.14254814
364.62198414,0.15006444
364.73117333,0.15866855
364.84036957,0.16489637
364.94957286,0.17122891
365.05878319,0.17425818
365.16800057,0.17571285
365.27722500,0.17134142
365.38645646,0.16306151
365.49569496,0.15372992
365.60494049,0.15276381
365.71419305,0.15577584
365.82345265,0.15939609
365.93271927,0.15976943
366.04199291,0.16197558
366.15127358,0.16330697
366.26056127,0.16781048
366.36985597,0.17264911
366.47915769,0.17883697
366.58846642,0.18132358
366.69778216,0.18456618
366.80710491,0.18562350
366.91643466,0.18738418
367.02577141,0.18529213
367.13511517,0.18322057
367.24446591,0.17835849
367.35382366,0.17454494
367.46318839,0.16924080
367.57256012,0.16502294
367.68193883,0.15952688
367.79132453,0.15492340
367.90071721,0.14862661
368.01011686,0.14400466
368.11952350,0.13813933
368.22893711,0.13410189
368.33835769,0.12945819
368.44778524,0.12721831
368.55721976,0.12463421
368.66666124,0.12374477
368.77610968,0.12160070
368.88556508,0.12069308
368.99502744,0.11833981
369.10449676,0.11745638
369.21397303,0.11500570
369.32345624,0.11412246
369.43294640,0.11179429
369.54244351,0.11050572
369.65194756,0.10753609
369.76145855,0.10586278
369.87097647,0.10282914
369.98050133,0.10080130
370.09003312,0.09776947
370.19957184,0.09588273
370.30911749,0.09293456
370.41867006,0.09133962
370.52822955,0.08825303
370.63779597,0.08670869
370.74736930,0.08386245
370.85694954,0.08247545
370.96653670,0.07960371
371.07613076,0.07842852
371.18573173,0.07578034
371.29533961,0.07473198
371.40495439,0.07210881
371.51457607,0.07095932
371.62420464,0.06862313
371.73384011,0.06777288
371.84348247,0.06560898
371.95313172,0.06495216
372.06278786,0.06290260
372.17245088,0.06230990
372.28212078,0.06013018
372.39179756,0.05987993
372.50148122,0.05793484
372.61117176,0.05754916
372.72086916,0.05585422
372.83057344,0.05553221
372.94028458,0.05361497
373.05000258,0.05343787
373.15972745,0.05188696
373.26945918,0.05167732
373.37919776,0.05013990
373.48894320,0.05009931
373.59869549,0.04859215
373.70845463,0.04867144
373.81822061,0.04728571
373.92799344,0.04724425
374.03777311,0.04594290
374.14755962,0.04618707
374.25735297,0.04476289
374.36715315,0.04489061
374.47696017,0.04378932
374.58677401,0.04388230
374.69659468,0.04293408
374.80642218,0.04324853
374.91625649,0.04206127
375.02609763,0.04264791
375.13594558,0.04200401
375.24580034,0.04291085
375.35566192,0.04267654
375.46553031,0.04360309
375.57540550,0.04289236
375.68528750,0.04323205
375.79517630,0.04193172
375.90507190,0.04208856
376.01497430,0.04090861
376.12488349,0.04108337
376.23479947,0.03979164
376.34472224,0.03981249
376.45465180,0.03826988
376.56458814,0.03841475
376.67453127,0.03702815
376.78448117,0.03716359
376.89443785,0.03610245
377.00440130,0.03644479
377.11437153,0.03559293
377.22434852,0.03629368
377.33433229,0.03564852
377.44432281,0.03609913
377.55432010,0.03525352
377.66432415,0.03555902
377.77433495,0.03443708
377.88435251,0.03494890
377.99437682,0.03398310
378.10440788,0.03438818
378.21444568,0.03341800
378.32449023,0.03376073
378.43454152,0.03282872
378.54459955,0.03321153
378.65466432,0.03257438
378.76473582,0.03338034
378.87481406,0.03300814
378.98489902,0.03459254
379.09499071,0.03545171
379.20508912,0.03850941
379.31519425,0.04041681
379.42530611,0.04263357
379.53542468,0.04178022
379.64554996,0.04178173
379.75568196,0.04024160
379.86582067,0.04068605
379.97596608,0.03981487
380.08611820,0.03987392
380.19627701,0.03818750
380.30644253,0.03741147
380.41661475,0.03526237
380.52679365,0.03464262
380.63697925,0.03291622
380.74717154,0.03278088
380.85737052,0.03172707
380.96757618,0.03205469
381.07778852,0.03105825
381.18800754,0.03139563
381.29823324,0.03060633
381.40846561,0.03112308
381.51870465,0.03016985
381.62895037,0.03080852
381.73920274,0.03020409
381.84946179,0.03091925
381.95972749,0.03045796
382.06999986,0.03177740
382.18027888,0.03234522
382.29056455,0.03454105
382.40085688,0.03481326
382.51115585,0.03548536
382.62146147,0.03426167
382.73177374,0.03438118
382.84209265,0.03342411
382.95241819,0.03412151
383.06275038,0.03333933
383.17308919,0.03349659
383.28343464,0.03205804
383.39378672,0.03196980
383.50414543,0.03050644
383.61451076,0.03059398
383.72488271,0.02938640
383.83526128,0.02985017
383.94564646,0.02890603
384.05603826,0.02950105
384.16643667,0.02872169
384.27684169,0.02929321
384.38725332,0.02869157
384.49767155,0.02923787
384.60809639,0.02859749
384.71852782,0.02923765
384.82896585,0.02866377
384.93941047,0.02953762
385.04986168,0.02890716
385.16031949,0.02963474
385.27078388,0.02908404
385.38125485,0.03006211
385.49173241,0.02959503
385.60221654,0.03048891
385.71270725,0.03015476
385.82320454,0.03100764
385.93370840,0.03065539
386.04421882,0.03150495
386.15473581,0.03101895
386.26525937,0.03175885
386.37578949,0.03086971
386.48632617,0.03135376
386.59686940,0.03052030
386.70741919,0.03094675
386.81797553,0.03007957
386.92853842,0.03064395
387.03910785,0.02966939
387.14968383,0.03016772
387.26026635,0.02905600
387.37085541,0.02968099
387.48145100,0.02885799
387.59205313,0.02943104
387.70266180,0.02863748
387.81327699,0.02925200
387.92389870,0.02863220
388.03452694,0.02925534
388.14516171,0.02853751
388.25580299,0.02916559
388.36645079,0.02844255
388.47710510,0.02897287
388.58776592,0.02829330
388.69843325,0.02899128
388.80910709,0.02816313
388.91978744,0.02881298
389.03047428,0.02811939
389.14116762,0.02871996
389.25186746,0.02789145
389.36257380,0.02863583
389.47328662,0.02776637
389.58400594,0.02826077
389.69473174,0.02764348
389.80546402,0.02842890
389.91620279,0.02756732
390.02694804,0.02819128
390.13769976,0.02748983
390.24845795,0.02819846
390.35922262,0.02754560
390.46999376,0.02828805
390.58077136,0.02793550
390.69155543,0.02862696
390.80234595,0.02794570
390.91314294,0.02859805
391.02394638,0.02808833
391.13475628,0.02869492
391.24557263,0.02810677
391.35639543,0.02881980
391.46722467,0.02809279
391.57806036,0.02878376
391.68890249,0.02806490
391.79975106,0.02846098
391.91060606,0.02793945
392.02146750,0.02841284
392.13233537,0.02762666
392.24320967,0.02828306
392.35409040,0.02757851
392.46497755,0.02821640
392.57587112,0.02732977
392.68677111,0.02801549
392.79767752,0.02723283
392.90859034,0.02778658
393.01950957,0.02711524
393.13043521,0.02760855
393.24136726,0.02691423
393.35230571,0.02744401
393.46325056,0.02672422
393.57420181,0.02741883
393.68515946,0.02665068
393.79612350,0.02726021
393.90709393,0.02660798
394.01807076,0.02728281
394.12905396,0.02668511
394.24004356,0.02730447
394.35103953,0.02656279
394.46204188,0.02716996
394.57305061,0.02662608
394.68406571,0.02718336
394.79508719,0.02651638
394.90611503,0.02731922
395.01714924,0.02653850
395.12818981,0.02722138
395.23923675,0.02658277
395.35029004,0.02726623
395.46134969,0.02664280
395.57241569,0.02734217
395.68348805,0.02664689
395.79456675,0.02715683
395.90565180,0.02662673
396.01674320,0.02724284
396.12784093,0.02656721
396.23894501,0.02732727
396.35005542,0.02666704
396.46117216,0.02734108
396.57229524,0.02659445
396.68342464,0.02743013
396.79456037,0.02672633
396.90570243,0.02738874
397.01685081,0.02674218
397.12800550,0.02740366
397.23916651,0.02678541
397.35033384,0.02758468
397.46150747,0.02693703
397.57268742,0.02752508
397.68387367,0.02701796
397.79506623,0.02761298
397.90626508,0.02719937
398.01747024,0.02788655
398.12868169,0.02741831
398.23989944,0.02826659
398.35112347,0.02847190
398.46235380,0.03033442
398.57359041,0.02992549
398.68483331,0.03018720
398.79608249,0.02903914
398.90733794,0.02986974
399.01859967,0.02955911
399.12986768,0.03047679
399.24114196,0.02946768
399.35242250,0.03008586
399.46370932,0.02944113
399.57500239,0.03012744
399.68630173,0.02939333
399.79760733,0.03018780
399.90891918,0.02959220
400.02023729,0.03049698
400.13156164,0.03013010
400.24289225,0.03110469
400.35422910,0.03081675
400.46557220,0.03182266
400.57692154,0.03151835
400.68827711,0.03258677
400.79963893,0.03225755
400.91100697,0.03334463
401.02238125,0.03289147
401.13376176,0.03385229
401.24514849,0.03354657
401.35654145,0.03437605
401.46794063,0.03406969
401.57934602,0.03505562
401.69075764,0.03478193
401.80217546,0.03606423
401.91359950,0.03590161
402.02502975,0.03719189
402.13646620,0.03741471
402.24790886,0.03924586
402.35935771,0.03975163
402.47081277,0.04202156
402.58227402,0.04309146
402.69374147,0.04545070
402.80521511,0.04627599
402.91669493,0.04876816
403.02818095,0.04980890
403.13967314,0.05257320
403.25117152,0.05425881
403.36267608,0.05714149
403.47418681,0.05919684
403.58570372,0.06320275
403.69722679,0.06632661
403.80875604,0.07150086
403.92029145,0.07656576
404.03183303,0.08449527
404.14338077,0.09386029
404.25493466,0.10808672
404.36649471,0.12738489
404.47806092,0.15694093
404.58963328,0.18856206
404.70121178,0.21074352
404.81279643,0.22999864
404.92438723,0.25984831
405.03598417,0.28999335
405.14758724,0.31155228
405.25919645,0.31974013
405.37081180,0.32191151
405.48243328,0.32203779
405.59406088,0.32371898
405.70569461,0.31950142
405.81733447,0.31134692
405.92898044,0.29980798
406.04063254,0.28875249
406.15229075,0.27601659
406.26395507,0.26405553
406.37562551,0.24904261
406.48730205,0.23487093
406.59898471,0.21886134
406.71067346,0.20458988
406.82236831,0.18974140
406.93406927,0.17734245
407.04577632,0.16424906
407.15748946,0.15342948
407.26920870,0.14203614
407.38093402,0.13372558
407.49266543,0.12624245
407.60440292,0.12303942
407.71614650,0.12654866
407.82789615,0.14222485
407.93965188,0.15175502
408.05141368,0.14838161
408.16318156,0.13739653
408.27495550,0.13092359
408.38673551,0.12848897
408.49852158,0.12723209
408.61031372,0.11956928
408.72211191,0.11129396
408.83391616,0.10295212
408.94572646,0.09774406
409.05754281,0.09160502
409.16936521,0.08665301
409.28119366,0.08003464
409.39302815,0.07563553
409.50486868,0.07092678
409.61671525,0.06843966
409.72856786,0.06529266
409.84042650,0.06410670
409.95229117,0.06156334
410.06416187,0.06074662
410.17603860,0.05870279
410.28792135,0.05814712
410.39981012,0.05613322
410.51170491,0.05567068
410.62360571,0.05394597
410.73551253,0.05372143
410.84742536,0.05223078
410.95934420,0.05214879
411.07126905,0.05071022
411.18319990,0.05097227
411.29513675,0.04972506
411.40707959,0.04987949
411.51902844,0.04890616
411.63098328,0.04927089
411.74294410,0.04816139
411.85491092,0.04871847
411.96688372,0.04790461
412.07886251,0.04849423
412.19084728,0.04753567
412.30283803,0.04815231
412.41483475,0.04728709
412.52683744,0.04798380
412.63884611,0.04704648
412.75086075,0.04750388
412.86288135,0.04670133
412.97490791,0.04706061
413.08694044,0.04617626
413.19897892,0.04646110
413.31102336,0.04535898
413.42307376,0.04551266
413.53513010,0.04431614
413.64719240,0.04452693
413.75926064,0.04322765
413.87133482,0.04333085
413.98341495,0.04197859
414.09550101,0.04209571
414.20759301,0.04071871
414.31969094,0.04081037
414.43179480,0.03963471
414.54390459,0.03968353
414.65602031,0.03846952
414.76814195,0.03862670
414.88026952,0.03766199
414.99240300,0.03787079
415.10454239,0.03685741
415.21668770,0.03720950
415.32883892,0.03626014
415.44099605,0.03666999
415.55315909,0.03575111
415.66532803,0.03606330
415.77750287,0.03538715
415.88968361,0.03581673
416.00187024,0.03506883
416.11406277,0.03555870
416.22626119,0.03469424
416.33846550,0.03530812
416.45067569,0.03460864
416.56289177,0.03501563
416.67511372,0.03441718
416.78734156,0.03493053
416.89957527,0.03424409
417.01181486,0.03490958
417.12406032,0.03427931
417.23631164,0.03489769
417.34856883,0.03430658
417.46083189,0.03498088
417.57310080,0.03427806
417.68537557,0.03500266
417.79765620,0.03432305
417.90994269,0.03518878
418.02223502,0.03453404
418.13453320,0.03511076
418.24683723,0.03460905
418.35914710,0.03539706
418.47146282,0.03468357
418.58378437,0.03541311
418.69611176,0.03493480
418.80844498,0.03562107
418.92078403,0.03517988
419.03312891,0.03579719
419.14547961,0.03520931
419.25783614,0.03607416
419.37019849,0.03539374
419.48256666,0.03623992
419.59494065,0.03566899
419.70732044,0.03650566
419.81970605,0.03591034
419.93209747,0.03684258
420.04449469,0.03627160
420.15689772,0.03710367
420.26930655,0.03661774
420.38172117,0.03739916
420.49414159,0.03679520
420.60656781,0.03764862
420.71899981,0.03725006
420.83143761,0.03808041
420.94388119,0.03773243
421.05633055,0.03843920
421.16878570,0.03798268
421.28124662,0.03887567
421.39371332,0.03856476
421.50618579,0.03935882
421.61866403,0.03883828
421.73114804,0.03972771
421.84363782,0.03932464
421.95613336,0.04019152
422.06863466,0.03981974
422.18114172,0.04052554
422.29365454,0.04014511
422.40617310,0.04089515
422.51869742,0.04055262
422.63122749,0.04142872
422.74376331,0.04105758
422.85630486,0.04193109
422.96885216,0.04172628
423.08140520,0.04251664
423.19396397,0.04211331
423.30652847,0.04312236
423.41909871,0.04261823
423.53167468,0.04358491
